Temporada,Jornada,Equipo,Equipo_Rival,Es_Local,Jugador_Fantasy,Jugador_SofaScore,Posicion,Puntos,Relevo,Nota_SofaScore,Minutos_jugados,Goles,Asistencias_de_gol,Asistencias_sin_gol,Balones_al_area,Tiros_a_puerta,Regates,Balones_recuperados,Despejes,Paradas,Goles_en_contra,Penaltis_provocados,Penaltis_cometidos,Penaltis_parados,Penaltis_fallados,Goles_en_propia_puerta,Amarillas,Rojas,Posesiones_perdidas
24-25,27,Deportivo Alavés,Villarreal,1,Tenaglia,Nahuel Tenaglia,D,7,2,7.5,90,0,0,1,1,0,0,5,2,0,0,0,0,0,0,0,0,0,16
24-25,27,Deportivo Alavés,Villarreal,1,Mouriño,Santiago Mouriño,D,9,2,7.5,90,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,8
24-25,27,Deportivo Alavés,Villarreal,1,Jordan,Joan Jordán,M,5,1,7.0,67,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
24-25,27,Deportivo Alavés,Villarreal,1,Aleñá,Carles Aleñá,M,7,2,7.1,90,0,0,1,1,0,0,7,0,0,0,0,0,0,0,0,0,0,10
24-25,27,Deportivo Alavés,Villarreal,1,Blanco,Antonio Blanco,M,4,0,6.4,90,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,6
24-25,27,Deportivo Alavés,Villarreal,1,Kike García,Kike García,F,4,1,6.9,88,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,12
24-25,27,Deportivo Alavés,Villarreal,1,Carlos Martín,Carlos Martín,F,5,2,6.8,67,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,10
24-25,27,Deportivo Alavés,Villarreal,1,Cabanes,Pau Cabanes,M,3,1,7.0,59,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,13
24-25,27,Deportivo Alavés,Villarreal,1,Adrián,Adrián Rodríguez,G,-1,0,6.4,31,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,12
24-25,27,Deportivo Alavés,Villarreal,1,Diarra,Moussa Diarra,D,0,0,6.4,19,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
24-25,27,Deportivo Alavés,Villarreal,1,Garcés,Facundo Garcés,D,3,1,6.6,23,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
24-25,27,Deportivo Alavés,Villarreal,1,Carlos Vicente,Carlos Vicente,F,1,0,6.6,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
24-25,27,Deportivo Alavés,Villarreal,1,Villalibre,Asier Villalibre,F,1,0,6.2,19,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7
24-25,27,Villarreal,Deportivo Alavés,0,Conde,Diego Conde,G,6,1,6.8,90,0,0,0,0,0,0,13,0,2,0,0,0,0,0,0,0,0,3
24-25,27,Villarreal,Deportivo Alavés,0,Foyth,Juan Foyth,D,3,2,7.8,90,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,15
24-25,27,Villarreal,Deportivo Alavés,0,S. Cardona,Sergi Cardona,D,3,0,6.1,72,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,9
24-25,27,Villarreal,Deportivo Alavés,0,Costa,Logan Costa,D,4,1,6.9,90,0,0,1,0,0,0,5,4,0,0,0,0,0,0,0,0,0,7
24-25,27,Villarreal,Deportivo Alavés,0,Kambwala,Willy Kambwala,D,4,1,7.0,89,0,0,1,0,0,0,3,4,0,0,0,0,0,0,0,0,0,3
24-25,27,Villarreal,Deportivo Alavés,0,Parejo,Dani Parejo,M,3,1,7.3,90,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,6
24-25,27,Villarreal,Deportivo Alavés,0,Baena,Alejandro Baena,M,8,3,8.1,89,0,0,6,3,0,0,8,1,0,0,0,0,0,0,0,0,0,21
24-25,27,Villarreal,Deportivo Alavés,0,P. Gueye,Pape Gueye,M,4,1,6.7,72,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,7
24-25,27,Villarreal,Deportivo Alavés,0,Yéremi,Yéremy Pino,M,2,0,6.5,85,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,16
24-25,27,Villarreal,Deportivo Alavés,0,Ayoze,Ayoze Pérez,F,3,1,6.4,90,0,0,2,0,1,0,2,1,0,0,0,0,0,0,0,0,0,9
24-25,27,Villarreal,Deportivo Alavés,0,Pépé,Nicolas Pépé,F,7,3,7.8,90,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,21
24-25,27,Villarreal,Deportivo Alavés,0,Pedraza,Alfonso Pedraza,D,3,2,6.9,18,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10
24-25,27,Villarreal,Deportivo Alavés,0,Denis Suárez,Denis Suárez,M,2,1,6.9,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24-25,27,Villarreal,Deportivo Alavés,0,Comesaña,Santi Comesaña,M,2,1,6.6,22,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2
24-25,27,Villarreal,Deportivo Alavés,0,Buchanan,Tajon Buchanan,M,3,1,6.7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
24-25,27,Villarreal,Deportivo Alavés,0,Barry,Thierno Barry,F,1,0,6.5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24-25,27,Valencia,Real Valladolid,1,Mamardashvili,Giorgi Mamardashvili,G,7,2,6.6,90,0,0,0,0,0,0,13,1,3,0,0,0,0,0,0,0,0,5
24-25,27,Valencia,Real Valladolid,1,Gayà,José Luis Gayà,D,6,2,7.5,90,0,0,2,2,1,0,0,5,0,0,0,0,0,0,0,0,0,10
24-25,27,Valencia,Real Valladolid,1,Foulquier,Dimitri Foulquier,D,3,2,6.8,90,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,17
24-25,27,Valencia,Real Valladolid,1,Mosquera,Cristhian Mosquera,D,5,2,7.2,90,0,0,0,1,0,0,8,2,0,0,0,0,0,0,0,0,0,6
24-25,27,Valencia,Real Valladolid,1,Tárrega,César Tárrega,D,6,2,7.2,90,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,5
24-25,27,Valencia,Real Valladolid,1,Rioja,Luis Rioja,M,2,2,6.8,81,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,20
24-25,27,Valencia,Real Valladolid,1,Javi Guerra,Javier Guerra,M,4,1,6.7,70,0,0,2,0,0,0,6,1,0,0,0,0,0,0,0,0,0,9
24-25,27,Valencia,Real Valladolid,1,Almeida,André Almeida,M,6,3,7.9,74,0,0,4,1,0,0,3,0,0,0,0,0,0,0,0,0,0,9
24-25,27,Valencia,Real Valladolid,1,Barrenechea,Enzo Barrenechea,M,9,4,8.0,89,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10
24-25,27,Valencia,Real Valladolid,1,Sadiq,Umar Sadiq,F,9,3,6.5,90,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10
24-25,27,Valencia,Real Valladolid,1,Diego López,Diego López,M,8,2,7.1,71,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,5
24-25,27,Valencia,Real Valladolid,1,Diakhaby,Mouctar Diakhaby,D,2,1,0.0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
24-25,27,Valencia,Real Valladolid,1,Pepelu,Pepelu,M,3,2,7.1,20,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,3
24-25,27,Valencia,Real Valladolid,1,Iván Jaime,Iván Jaime,M,2,1,6.2,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
24-25,27,Valencia,Real Valladolid,1,Canós,Sergi Canós,M,1,0,6.6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24-25,27,Valencia,Real Valladolid,1,Fran Pérez,Fran Pérez,M,2,1,6.5,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9
24-25,27,Real Valladolid,Valencia,0,Hein,Karl Hein,G,2,1,6.6,90,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,11
24-25,27,Real Valladolid,Valencia,0,Javi Sánchez,Javi Sánchez,D,1,0,6.6,90,0,0,1,0,0,0,3,7,0,0,0,0,0,0,0,0,0,3
24-25,27,Real Valladolid,Valencia,0,Luis Pérez,Luis Pérez,D,2,1,6.8,90,0,0,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,15
24-25,27,Real Valladolid,Valencia,0,Torres,David Torres,D,1,0,6.4,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24-25,27,Real Valladolid,Valencia,0,Aznou,Adam Aznou,D,-1,0,6.9,71,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,10
24-25,27,Real Valladolid,Valencia,0,Iván Sánchez,Iván Sánchez,M,3,1,6.7,71,0,0,1,1,0,0,4,1,0,0,0,0,0,0,0,0,0,7
24-25,27,Real Valladolid,Valencia,0,Grillitsch,Florian Grillitsch,M,1,0,6.5,55,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,8
24-25,27,Real Valladolid,Valencia,0,Raul Moro,Raúl Moro,M,4,2,7.3,90,0,0,3,2,1,0,2,2,0,0,0,0,0,0,0,0,0,17
24-25,27,Real Valladolid,Valencia,0,Nikitscher,Tamás Nikitscher,M,2,0,6.5,90,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,6
24-25,27,Real Valladolid,Valencia,0,Marcos André,Marcos André,F,1,0,6.2,65,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,10
24-25,27,Real Valladolid,Valencia,0,Latasa,Juanmi Latasa,F,7,2,7.7,70,1,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,6
24-25,27,Real Valladolid,Valencia,0,Özkacar,Cenk Özkaçar,D,4,1,6.6,65,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
24-25,27,Real Valladolid,Valencia,0,Anuar,Anuar,M,2,1,6.9,19,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3
24-25,27,Real Valladolid,Valencia,0,Chuki,Chuky,M,2,1,6.6,35,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4
24-25,27,Real Valladolid,Valencia,0,Amallah,Selim Amallah,M,2,1,6.6,25,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4
24-25,27,Real Valladolid,Valencia,0,Machís,Darwin Machís,F,4,2,6.6,19,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,6
24-25,27,Real Valladolid,Valencia,0,Sylla,Mamadou Sylla,F,2,1,6.8,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24-25,27,Getafe,Atlético Madrid,1,Soria,David Soria,G,5,2,7.0,90,0,0,0,0,0,0,11,2,1,0,0,0,0,0,0,0,0,14
24-25,27,Getafe,Atlético Madrid,1,Diego Rico,Diego Rico,D,8,3,7.5,90,0,1,2,0,0,0,3,5,0,0,0,0,0,0,0,0,0,14
24-25,27,Getafe,Atlético Madrid,1,Djené,Djené,D,6,1,6.8,90,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,2
24-25,27,Getafe,Atlético Madrid,1,D. Duarte,Domingos Duarte,D,6,1,6.8,90,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,7
24-25,27,Getafe,Atlético Madrid,1,Alderete,Omar Alderete,D,-1,0,6.3,90,0,0,0,0,0,0,1,6,0,0,0,1,0,0,0,0,0,7
24-25,27,Getafe,Atlético Madrid,1,Arambarri,Mauro Arambarri,M,16,4,8.1,90,2,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,14
24-25,27,Getafe,Atlético Madrid,1,Luis Milla,Luis Milla,M,5,2,6.9,80,0,0,2,1,0,0,5,1,0,0,0,0,0,0,0,0,0,14
24-25,27,Getafe,Atlético Madrid,1,Terrats,Ramón Terrats,M,1,0,6.4,90,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,15
24-25,27,Getafe,Atlético Madrid,1,Uche,Christantus Uche,M,3,2,7.3,90,0,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,16
24-25,27,Getafe,Atlético Madrid,1,Alvaro R.,Álvaro Rodriguez,F,2,0,6.5,62,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,13
24-25,27,Getafe,Atlético Madrid,1,Coba,Coba da Costa,M,6,2,6.8,68,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,12
24-25,27,Getafe,Atlético Madrid,1,Bernat,Juan Bernat,D,1,0,6.5,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
24-25,27,Getafe,Atlético Madrid,1,Juanmi,Juanmi,F,0,0,6.5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24-25,27,Getafe,Atlético Madrid,1,Mayoral,Borja Mayoral,F,2,1,6.4,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
24-25,27,Atlético Madrid,Getafe,0,Oblak,Jan Oblak,G,2,1,6.5,90,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,6
24-25,27,Atlético Madrid,Getafe,0,Giménez,José María Giménez,D,6,2,7.2,90,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,7
24-25,27,Atlético Madrid,Getafe,0,Le Normand,Robin Le Normand,D,1,0,6.7,90,0,0,0,0,1,0,2,11,0,0,0,0,0,0,0,0,0,9
24-25,27,Atlético Madrid,Getafe,0,Galán,Javi Galán,D,1,0,6.5,90,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,10
24-25,27,Atlético Madrid,Getafe,0,Molina,Nahuel Molina,D,7,2,7.0,66,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,8
24-25,27,Atlético Madrid,Getafe,0,De Paul,Rodrigo de Paul,M,3,1,6.5,45,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,9
24-25,27,Atlético Madrid,Getafe,0,M. Llorente,Marcos Llorente,M,4,2,7.5,90,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,10
24-25,27,Atlético Madrid,Getafe,0,Giuliano,Giuliano Simeone,M,4,1,6.7,90,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,18
24-25,27,Atlético Madrid,Getafe,0,Samuel Lino,Samuel Lino,M,2,1,6.5,45,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8
24-25,27,Atlético Madrid,Getafe,0,Griezmann,Antoine Griezmann,F,3,1,6.7,69,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,16
24-25,27,Atlético Madrid,Getafe,0,Alvarez,Julián Alvarez,F,2,1,6.7,58,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9
24-25,27,Atlético Madrid,Getafe,0,Lemar,Thomas Lemar,M,3,1,6.6,24,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,4
24-25,27,Atlético Madrid,Getafe,0,Gallagher,Conor Gallagher,M,1,0,6.6,21,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,2
24-25,27,Atlético Madrid,Getafe,0,Barrios,Pablo Barrios,M,0,0,6.4,45,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,6
24-25,27,Atlético Madrid,Getafe,0,Correa 45',Ángel Correa,F,0,1,6.3,43,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,6
24-25,27,Atlético Madrid,Getafe,0,Sörloth,Alexander Sørloth,F,4,1,6.8,32,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
24-25,27,Real Madrid,Rayo Vallecano,1,Lunin,Andriy Lunin,G,10,4,7.7,90,0,0,0,0,0,0,11,2,5,0,0,0,0,0,0,0,0,3
24-25,27,Real Madrid,Rayo Vallecano,1,Lucas,Lucas Vázquez,D,2,1,6.6,90,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10
24-25,27,Real Madrid,Rayo Vallecano,1,Alaba,David Alaba,D,4,2,7.1,90,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,8
24-25,27,Real Madrid,Rayo Vallecano,1,Fran García,Fran García,D,4,2,7.3,90,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,9
24-25,27,Real Madrid,Rayo Vallecano,1,Asencio,Raúl Asencio,D,3,1,6.5,90,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,4
24-25,27,Real Madrid,Rayo Vallecano,1,Modric,Luka Modrić,M,11,4,8.1,90,0,1,4,1,0,0,5,0,0,0,0,0,0,0,0,0,0,9
24-25,27,Real Madrid,Rayo Vallecano,1,Bellingham,Jude Bellingham,M,4,2,7.1,86,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,11
24-25,27,Real Madrid,Rayo Vallecano,1,Tchouaméni,Aurélien Tchouaméni,M,5,2,7.1,90,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,5
24-25,27,Real Madrid,Rayo Vallecano,1,Mbappé,Kylian Mbappé,F,10,3,7.3,79,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,13
24-25,27,Real Madrid,Rayo Vallecano,1,Vinicius,Vinicius Júnior,F,11,4,7.7,90,1,0,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,16
24-25,27,Real Madrid,Rayo Vallecano,1,Rodrygo,Rodrygo,M,3,1,6.8,68,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6
24-25,27,Real Madrid,Rayo Vallecano,1,Valverde,Federico Valverde,M,2,1,6.7,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24-25,27,Real Madrid,Rayo Vallecano,1,Brahim,Brahim Díaz,M,1,0,6.4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-25,27,Real Madrid,Rayo Vallecano,1,Camavinga,Eduardo Camavinga,M,1,0,6.4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24-25,27,Rayo Vallecano,Real Madrid,0,Batalla,Augusto Batalla,G,3,2,6.8,90,0,0,0,0,0,0,9,1,3,0,0,0,0,0,0,0,0,9
24-25,27,Rayo Vallecano,Real Madrid,0,Lejeune,Florian Lejeune,D,1,1,6.5,90,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,3
24-25,27,Rayo Vallecano,Real Madrid,0,Aridane,Aridane Hernández,D,1,1,6.9,90,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,3
24-25,27,Rayo Vallecano,Real Madrid,0,Ratiu,Andrei Rațiu,D,1,1,6.4,90,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,13
24-25,27,Rayo Vallecano,Real Madrid,0,Espino,Alfonso Espino,D,2,2,6.7,85,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,12
24-25,27,Rayo Vallecano,Real Madrid,0,Pep Chavarría,Josep Chavarría,M,1,1,6.7,90,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5
24-25,27,Rayo Vallecano,Real Madrid,0,Álvaro García,Álvaro García,F,7,3,7.3,90,0,1,3,0,1,0,4,0,0,0,0,0,0,0,0,0,0,9
24-25,27,Rayo Vallecano,Real Madrid,0,Embarba,Adrián Embarba,M,4,1,6.6,70,0,0,1,2,1,0,4,0,0,0,0,0,0,0,0,0,0,14
24-25,27,Rayo Vallecano,Real Madrid,0,Gumbau,Gerard Gumbau,M,0,0,6.4,70,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
24-25,27,Rayo Vallecano,Real Madrid,0,Pedro Díaz,Pedro Díaz,M,9,3,7.4,70,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,12
24-25,27,Rayo Vallecano,Real Madrid,0,Pathé Ciss,Pathé Ismaël Ciss,M,3,1,6.5,85,0,0,1,0,1,0,9,0,0,0,0,0,0,0,0,0,0,7
24-25,27,Rayo Vallecano,Real Madrid,0,Balliu,Iván Balliu,D,2,1,6.7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
24-25,27,Rayo Vallecano,Real Madrid,0,Unai López,Unai López,M,2,1,6.7,9,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
24-25,27,Rayo Vallecano,Real Madrid,0,Trejo,Óscar Trejo,M,2,1,7.0,20,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
24-25,27,Rayo Vallecano,Real Madrid,0,Valentín,Óscar Valentín,M,2,1,6.5,20,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
24-25,27,Rayo Vallecano,Real Madrid,0,Guardiola,Sergi Guardiola,F,1,0,6.5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
24-25,27,Athletic Club,Mallorca,1,Unai Simón,Unai Simón,G,3,1,6.7,90,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,11
24-25,27,Athletic Club,Mallorca,1,Yeray,Yeray Álvarez,D,8,3,7.2,90,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,11
