Temporada,Jornada,Equipo,Equipo_Rival,Es_Local,Jugador_FutFantasy,Jugador_SofaScore,Posicion,Puntos,Relevo,Nota_SofaScore,Minutos_jugados,Goles,Asistencias_de_gol,Asistencias_sin_gol,Balones_al_area,Tiros_a_puerta,Regates,Balones_recuperados,Despejes,Paradas,Goles_en_contra,Penaltis_provocados,Penaltis_cometidos,Penaltis_parados,Penaltis_fallados,Goles_en_propia_puerta,Amarillas,Rojas,Posesiones_perdidas
24-25,11,Sevilla,Espanyol,0,Nyland,Ørjan Nyland,G,9,3,6.8,64,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,11
24-25,11,Sevilla,Espanyol,0,Pedrosa,Adrià Pedrosa,D,11,3,7.6,90,0,0,0,1,0,0,9,8,0,0,0,0,0,0,0,0,0,15
24-25,11,Sevilla,Espanyol,0,Gudelj,Nemanja Gudelj,M,7,2,7.1,90,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,3
24-25,11,Sevilla,Espanyol,0,Nianzou,Tanguy Nianzou,D,8,2,6.9,90,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,5
24-25,11,Sevilla,Espanyol,0,Juanlu,Juanlu Sánchez,M,10,3,6.7,81,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,3
24-25,11,Sevilla,Espanyol,0,Carmona,José Ángel Carmona,D,8,3,7.5,90,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,15
24-25,11,Sevilla,Espanyol,0,Badé,Loïc Badé,D,10,3,7.6,90,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,9
24-25,11,Sevilla,Espanyol,0,Lokonga,Albert Sambi Lokonga,M,14,4,7.8,90,0,1,2,0,0,0,7,5,0,0,0,0,0,0,0,0,0,4
24-25,11,Sevilla,Espanyol,0,Idumbo M.,Stanis Idumbo Muzambo,M,7,2,6.8,63,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11
24-25,11,Sevilla,Espanyol,0,Lukebakio,Dodi Lukebakio,M,17,4,8.0,89,2,0,0,1,2,0,2,4,0,0,0,0,0,0,0,0,0,15
24-25,11,Sevilla,Espanyol,0,Romero,Isaac Romero,F,5,1,6.5,89,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,19
24-25,11,Sevilla,Espanyol,0,Álvaro,Álvaro Fernández,G,1,1,6.3,26,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,16
24-25,11,Sevilla,Espanyol,0,Navas,Jesús Navas,D,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-25,11,Sevilla,Espanyol,0,Barco,Valentín Barco,D,2,2,6.8,27,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10
24-25,11,Sevilla,Espanyol,0,Sow,Djibril Sow,M,2,1,6.8,9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
24-25,11,Sevilla,Espanyol,0,Agoume,Lucien Agoumé,M,2,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-25,11,Real Valladolid,Villarreal,1,Hein,Karl Hein,G,10,4,8.7,90,0,0,0,0,0,0,11,3,7,0,0,0,0,0,0,0,0,1
24-25,11,Real Valladolid,Villarreal,1,Javi Sánchez,Javi Sánchez,D,0,1,6.4,90,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,9
24-25,11,Real Valladolid,Villarreal,1,Luis Pérez,Luis Pérez,D,1,0,6.4,90,0,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,0,13
24-25,11,Real Valladolid,Villarreal,1,Cömert,Eray Cömert,M,-1,0,6.5,88,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
24-25,11,Real Valladolid,Villarreal,1,Torres,David Torres,D,0,0,6.4,90,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,3
24-25,11,Real Valladolid,Villarreal,1,Rosa,Lucas Rosa,D,2,1,7.0,90,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,11
24-25,11,Real Valladolid,Villarreal,1,Anuar,Anuar,M,2,1,6.7,88,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,5
24-25,11,Real Valladolid,Villarreal,1,Raul Moro,Raúl Moro,M,2,2,6.8,90,0,0,2,1,0,0,3,2,0,0,0,0,0,0,0,0,0,11
24-25,11,Real Valladolid,Villarreal,1,Amallah,Selim Amallah,M,1,0,6.3,79,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,13
24-25,11,Real Valladolid,Villarreal,1,Mario Martín,Mario Martín,M,3,1,6.6,71,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,8
24-25,11,Real Valladolid,Villarreal,1,Sylla,Mamadou Sylla,F,9,2,7.4,71,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,6
24-25,11,Real Valladolid,Villarreal,1,Iván Sánchez,Iván Sánchez,M,2,1,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
24-25,11,Real Valladolid,Villarreal,1,Kenedy,Kenedy,M,2,1,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-25,11,Real Valladolid,Villarreal,1,Kike Pérez,Kike Pérez,M,2,1,6.5,11,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,3
24-25,11,Real Valladolid,Villarreal,1,Meseguer,Víctor Meseguer,M,2,1,6.8,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
24-25,11,Real Valladolid,Villarreal,1,Latasa,Juanmi Latasa,F,1,0,6.6,19,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4
24-25,11,Villarreal,Real Valladolid,0,Conde,Diego Conde,G,7,2,6.9,90,0,0,0,0,0,0,10,1,3,0,0,0,0,0,0,0,0,3
24-25,11,Villarreal,Real Valladolid,0,Albiol,Raúl Albiol,D,4,1,6.5,90,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,5
24-25,11,Villarreal,Real Valladolid,0,Femenia,Kiko Femenía,D,9,3,7.1,90,0,1,1,1,0,0,2,3,0,0,0,0,0,0,0,0,0,8
24-25,11,Villarreal,Real Valladolid,0,S. Cardona,Sergi Cardona,D,3,1,7.1,90,0,0,3,0,1,0,2,2,0,0,0,0,0,0,0,0,0,8
24-25,11,Villarreal,Real Valladolid,0,Costa,Logan Costa,D,0,1,6.7,90,0,0,0,0,1,0,4,4,0,0,0,1,0,0,0,0,0,8
24-25,11,Villarreal,Real Valladolid,0,Parejo,Dani Parejo,M,3,2,7.1,90,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,3
24-25,11,Villarreal,Real Valladolid,0,Comesaña,Santi Comesaña,M,3,1,6.7,70,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,6
24-25,11,Villarreal,Real Valladolid,0,Baena,Alejandro Baena,M,5,2,8.5,89,0,0,7,4,0,0,4,0,0,0,0,0,0,0,0,0,0,17
24-25,11,Villarreal,Real Valladolid,0,Akhomach,Ilias Akhomach,M,5,2,7.2,82,0,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,9
24-25,11,Villarreal,Real Valladolid,0,Pépé,Nicolas Pépé,F,5,2,7.4,89,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,14
24-25,11,Villarreal,Real Valladolid,0,Barry,Thierno Barry,F,9,2,7.2,70,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8
24-25,11,Villarreal,Real Valladolid,0,Bernat,Juan Bernat,D,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24-25,11,Villarreal,Real Valladolid,0,P. Gueye,Pape Gueye,M,2,1,6.7,20,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,4
24-25,11,Villarreal,Real Valladolid,0,Yéremi,Yéremy Pino,M,2,1,6.8,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3
24-25,11,Villarreal,Real Valladolid,0,Terrats,Ramón Terrats,M,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
24-25,11,Villarreal,Real Valladolid,0,Ayoze,Ayoze Pérez,F,8,3,7.4,20,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
24-25,11,Rayo Vallecano,Deportivo Alavés,1,Batalla,Augusto Batalla,G,13,4,8.2,90,0,0,0,0,0,0,11,0,7,0,0,0,0,0,0,0,0,19
24-25,11,Rayo Vallecano,Deportivo Alavés,1,Lejeune,Florian Lejeune,D,11,4,7.8,90,0,0,0,0,1,0,7,5,0,0,0,0,0,0,0,0,0,8
24-25,11,Rayo Vallecano,Deportivo Alavés,1,Ratiu,Andrei Rațiu,D,13,4,7.9,90,0,0,1,0,0,0,6,2,0,0,0,0,0,0,0,0,0,16
24-25,11,Rayo Vallecano,Deportivo Alavés,1,Pep Chavarría,Josep Chavarría,D,6,1,7.0,90,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,12
24-25,11,Rayo Vallecano,Deportivo Alavés,1,Mumin,Abdul Mumin,D,-2,0,3.9,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
24-25,11,Rayo Vallecano,Deportivo Alavés,1,Álvaro García,Álvaro García,M,6,2,7.2,84,0,0,3,1,0,0,4,0,0,0,0,0,0,0,0,0,0,14
24-25,11,Rayo Vallecano,Deportivo Alavés,1,Unai López,Unai López,M,6,2,7.3,60,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
24-25,11,Rayo Vallecano,Deportivo Alavés,1,De Frutos,Jorge de Frutos,M,11,3,7.3,84,0,0,2,2,0,0,4,1,0,0,0,0,0,0,0,0,0,15
24-25,11,Rayo Vallecano,Deportivo Alavés,1,Valentín,Óscar Valentín,M,7,2,7.4,90,0,0,0,0,1,0,6,4,0,0,0,0,0,0,0,0,0,10
24-25,11,Rayo Vallecano,Deportivo Alavés,1,Isi,Isi Palazón,F,5,2,6.6,65,0,0,3,2,1,0,3,0,0,0,0,0,0,0,0,0,0,9
24-25,11,Rayo Vallecano,Deportivo Alavés,1,Camello,Sergio Camello,F,5,2,6.7,60,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10
24-25,11,Rayo Vallecano,Deportivo Alavés,1,Aridane,Aridane Hernández,D,3,1,6.8,25,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
24-25,11,Rayo Vallecano,Deportivo Alavés,1,Balliu,Iván Balliu,D,2,1,6.6,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24-25,11,Rayo Vallecano,Deportivo Alavés,1,Embarba,Adrián Embarba,F,2,1,6.5,30,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,6
24-25,11,Rayo Vallecano,Deportivo Alavés,1,Gumbau,Gerard Gumbau,M,3,1,7.5,30,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,5
24-25,11,Rayo Vallecano,Deportivo Alavés,1,Pathé Ciss,Pathé Ismaël Ciss,M,2,1,7.1,13,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1
24-25,11,Deportivo Alavés,Rayo Vallecano,0,Sivera,Antonio Sivera,G,6,3,7.2,90,0,0,0,0,0,0,10,1,4,0,0,0,0,0,1,0,0,13
24-25,11,Deportivo Alavés,Rayo Vallecano,0,Manu Sánchez,Manuel Sánchez,D,2,1,6.9,90,0,0,1,1,0,0,7,2,0,0,0,0,0,0,0,0,0,14
24-25,11,Deportivo Alavés,Rayo Vallecano,0,Tenaglia,Nahuel Tenaglia,D,2,0,6.4,90,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7
24-25,11,Deportivo Alavés,Rayo Vallecano,0,Mouriño,Santiago Mouriño,D,2,1,6.5,32,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,5
24-25,11,Deportivo Alavés,Rayo Vallecano,0,Diarra,Moussa Diarra,D,2,1,6.8,90,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,11
24-25,11,Deportivo Alavés,Rayo Vallecano,0,Pica,Adrián Pica,D,5,2,7.1,90,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,8
24-25,11,Deportivo Alavés,Rayo Vallecano,0,Guridi,Jon Guridi,M,4,1,6.7,90,0,0,4,1,0,0,5,0,0,0,0,0,0,0,0,0,0,9
24-25,11,Deportivo Alavés,Rayo Vallecano,0,Guevara,Ander Guevara,M,5,1,6.4,60,0,0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,16
24-25,11,Deportivo Alavés,Rayo Vallecano,0,Carlos Vicente,Carlos Vicente,M,8,3,7.5,90,0,0,2,2,3,0,7,0,0,0,0,0,0,0,0,0,0,13
24-25,11,Deportivo Alavés,Rayo Vallecano,0,Toni Martinez,Toni Martínez,F,5,2,7.6,90,0,0,2,1,3,0,1,3,0,0,0,0,0,0,0,0,0,16
24-25,11,Deportivo Alavés,Rayo Vallecano,0,Carlos Martín,Carlos Martín,M,5,1,6.4,73,0,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,13
24-25,11,Deportivo Alavés,Rayo Vallecano,0,Jordan,Joan Jordán,M,1,1,6.7,58,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,13
24-25,11,Deportivo Alavés,Rayo Vallecano,0,Villalibre,Asier Villalibre,F,2,1,6.5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
24-25,11,Deportivo Alavés,Rayo Vallecano,0,Stoichkov,Stoichkov,F,2,1,6.8,30,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
24-25,11,Las Palmas,Girona FC,1,Cillessen,Jasper Cillessen,G,11,4,7.4,90,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,13
24-25,11,Las Palmas,Girona FC,1,Álex Muñoz,Álex Muñoz,D,15,4,8.0,90,1,0,1,2,1,0,1,2,0,0,0,0,0,0,0,0,0,9
24-25,11,Las Palmas,Girona FC,1,Alex Suárez,Alex Suárez,D,9,2,7.4,90,0,0,1,0,0,0,1,7,0,0,0,0,0,0,0,0,0,3
24-25,11,Las Palmas,Girona FC,1,Viti Rozada,Viti Rozada,D,7,2,7.3,85,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,8
24-25,11,Las Palmas,Girona FC,1,McKenna,Scott McKenna,D,9,2,7.1,90,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6
24-25,11,Las Palmas,Girona FC,1,Campaña,José Campaña,M,1,1,6.5,59,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,4
24-25,11,Las Palmas,Girona FC,1,Kirian,Kirian Rodríguez,M,7,2,7.4,84,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9
24-25,11,Las Palmas,Girona FC,1,Fuster,Manuel Fuster,M,5,1,6.7,60,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,10
24-25,11,Las Palmas,Girona FC,1,Essugo,Dário Essugo,M,6,2,7.1,90,0,0,1,0,0,0,6,1,0,0,0,0,0,0,0,0,0,9
24-25,11,Las Palmas,Girona FC,1,Moleiro,Alberto Moleiro,M,7,2,6.6,90,0,0,1,0,2,0,5,2,0,0,0,0,0,0,0,0,0,11
24-25,11,Las Palmas,Girona FC,1,Fábio Silva,Fábio Silva,F,9,3,7.3,70,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,14
24-25,11,Las Palmas,Girona FC,1,Mármol,Mika Mármol,D,2,1,6.9,13,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
24-25,11,Las Palmas,Girona FC,1,Javi Muñoz,Javier Muñoz,M,2,1,6.8,31,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2
24-25,11,Las Palmas,Girona FC,1,Sandro,Sandro Ramírez,F,2,1,7.1,30,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,5
24-25,11,Las Palmas,Girona FC,1,McBurnie,Oliver McBurnie,F,2,1,6.4,20,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8
24-25,11,Las Palmas,Girona FC,1,Mata,Jaime Mata,F,0,0,6.5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24-25,11,Girona FC,Las Palmas,0,Gazzaniga,Paulo Gazzaniga,G,5,1,6.8,90,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,1
24-25,11,Girona FC,Las Palmas,0,David López,David López,D,4,2,6.8,90,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,8
24-25,11,Girona FC,Las Palmas,0,Krejcí,Ladislav Krejčí,D,1,1,6.8,90,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,17
24-25,11,Girona FC,Las Palmas,0,Miguel,Miguel Gutiérrez,D,8,3,7.2,90,0,0,1,2,1,0,7,0,0,0,0,0,0,0,0,0,0,19
24-25,11,Girona FC,Las Palmas,0,Francés,Alejandro Francés,D,2,1,6.5,43,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5
24-25,11,Girona FC,Las Palmas,0,Arnau,Arnau Martínez,M,0,1,6.1,89,0,0,0,1,1,0,4,2,0,0,0,0,0,0,0,0,0,18
24-25,11,Girona FC,Las Palmas,0,Van de Beek,Donny van de Beek,M,3,1,6.9,90,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,9
24-25,11,Girona FC,Las Palmas,0,Selvi,Selvi Clúa,M,2,1,6.8,66,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10
24-25,11,Girona FC,Las Palmas,0,Misehouy,Gabriel Misehouy,F,6,2,6.8,90,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10
24-25,11,Girona FC,Las Palmas,0,Danjuma,Arnaut Danjuma,M,2,1,6.3,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13
24-25,11,Girona FC,Las Palmas,0,Miovski,Bojan Miovski,F,2,0,6.4,90,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
24-25,11,Girona FC,Las Palmas,0,Blind,Daley Blind,D,2,1,6.9,24,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
24-25,11,Girona FC,Las Palmas,0,Min Su,Min-su Kim,F,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
24-25,11,Girona FC,Las Palmas,0,Papa Ba,Papa Ba,F,0,0,6.7,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12
24-25,11,Real Madrid,Barcelona,1,Lunin,Andriy Lunin,G,1,1,6.5,90,0,0,0,0,0,0,10,1,3,0,0,0,0,0,0,0,0,13
24-25,11,Real Madrid,Barcelona,1,Lucas,Lucas Vázquez,D,-2,0,6.0,90,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,15
24-25,11,Real Madrid,Barcelona,1,Rüdiger,Antonio Rüdiger,D,0,0,6.2,90,0,0,0,1,0,0,4,7,0,0,0,0,0,0,0,0,0,9
24-25,11,Real Madrid,Barcelona,1,Militão,Éder Militão,D,-3,0,6.4,90,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,8
24-25,11,Real Madrid,Barcelona,1,Mendy,Ferland Mendy,D,-2,0,6.1,86,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,11
24-25,11,Real Madrid,Barcelona,1,Valverde,Federico Valverde,M,0,0,6.5,90,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,17
24-25,11,Real Madrid,Barcelona,1,Bellingham,Jude Bellingham,M,1,0,6.1,90,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8
24-25,11,Real Madrid,Barcelona,1,Camavinga,Eduardo Camavinga,M,4,2,7.4,77,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6
24-25,11,Real Madrid,Barcelona,1,Tchouaméni,Aurélien Tchouaméni,M,4,1,6.8,63,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3
24-25,11,Real Madrid,Barcelona,1,Mbappé,Kylian Mbappé,F,2,1,6.0,90,0,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,9
24-25,11,Real Madrid,Barcelona,1,Vinicius,Vinicius Júnior,F,0,1,6.6,90,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15
24-25,11,Real Madrid,Barcelona,1,Fran García,Fran García,D,2,1,0.0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24-25,11,Real Madrid,Barcelona,1,Modric,Luka Modrić,M,5,2,7.1,27,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6
24-25,11,Real Madrid,Barcelona,1,Brahim,Brahim Díaz,M,0,0,6.2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
24-25,11,Barcelona,Real Madrid,0,Peña,Iñaki Peña,G,11,3,7.8,90,0,0,0,0,0,0,8,2,4,0,0,0,0,0,0,0,0,7
24-25,11,Barcelona,Real Madrid,0,Íñigo,Iñigo Martínez,D,14,4,7.8,90,0,1,1,0,0,0,5,4,0,0,0,0,0,0,0,0,0,7
24-25,11,Barcelona,Real Madrid,0,Koundé,Jules Koundé,D,6,2,7.0,90,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,12
24-25,11,Barcelona,Real Madrid,0,Balde,Alejandro Balde,D,13,4,7.5,90,0,1,2,1,0,0,4,0,0,0,0,0,0,0,0,0,0,12
24-25,11,Barcelona,Real Madrid,0,Cubarsí,Pau Cubarsí,D,7,2,7.3,90,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6
24-25,11,Barcelona,Real Madrid,0,Pedri,Pedri,M,8,3,7.1,87,0,0,1,1,1,0,8,0,0,0,0,0,0,0,0,0,0,8
24-25,11,Barcelona,Real Madrid,0,Casadó,Marc Casadó,M,11,4,7.4,65,0,1,1,0,0,0,4,2,0,0,0,0,0,0,0,0,0,11
24-25,11,Barcelona,Real Madrid,0,Fermín,Fermín López,M,2,1,6.4,45,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,7
24-25,11,Barcelona,Real Madrid,0,Lewandowski,Robert Lewandowski,F,18,4,8.4,90,2,0,1,0,2,0,0,5,0,0,0,0,0,0,0,0,0,7
24-25,11,Barcelona,Real Madrid,0,Raphinha,Raphinha,M,14,4,8.4,90,1,1,3,1,1,0,2,2,0,0,0,0,0,0,0,0,0,13
24-25,11,Barcelona,Real Madrid,0,Yamal,Lamine Yamal,M,13,4,7.6,90,1,0,3,0,3,0,5,1,0,0,0,0,0,0,0,0,0,15
24-25,11,Barcelona,Real Madrid,0,F. de Jong,Frenkie de Jong,M,2,1,6.7,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
24-25,11,Barcelona,Real Madrid,0,Gavi,Pablo Gavi,M,0,0,0.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
24-25,11,Barcelona,Real Madrid,0,Olmo,Dani Olmo,M,2,1,6.3,25,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6
24-25,11,Leganés,Celta Vigo,1,Dmitrovic,Marko Dmitrović,G,12,4,7.8,90,0,0,0,0,0,0,13,1,5,0,0,0,0,0,0,0,0,21
24-25,11,Leganés,Celta Vigo,1,Nastasic,Matija Nastasić,D,8,1,7.3,90,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,5
24-25,11,Leganés,Celta Vigo,1,Jorge Sáenz,Jorge Sáenz,D,3,2,7.0,45,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,5
24-25,11,Leganés,Celta Vigo,1,Franquesa,Enric Franquesa,M,3,1,6.7,90,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,19
24-25,11,Leganés,Celta Vigo,1,Altimira,Adrià Altimira,M,6,2,7.1,90,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,11
24-25,11,Leganés,Celta Vigo,1,Tapia,Renato Tapia,D,4,1,6.8,90,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,10
24-25,11,Leganés,Celta Vigo,1,Cisse,Seydouba Cisse,M,2,0,6.6,54,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,7
