Temporada,Jornada,Equipo,Equipo_Rival,Es_Local,Jugador_Fantasy,Jugador_SofaScore,Posicion,Puntos,Relevo,Nota_SofaScore,Minutos_jugados,Goles,Asistencias_de_gol,Asistencias_sin_gol,Balones_al_area,Tiros_a_puerta,Regates,Balones_recuperados,Despejes,Paradas,Goles_en_contra,Penaltis_provocados,Penaltis_cometidos,Penaltis_parados,Penaltis_fallados,Goles_en_propia_puerta,Amarillas,Rojas,Posesiones_perdidas
24-25,26,Real Valladolid,Las Palmas,1,Hein,Karl Hein,G,6,2,6.7,90,0,0,0,0,0,0,8,1,2,0,0,0,0,0,0,0,0,3
24-25,26,Real Valladolid,Las Palmas,1,Javi Sánchez,Javi Sánchez,D,5,2,7.2,90,0,0,1,0,0,0,6,4,0,0,0,0,0,0,0,0,0,10
24-25,26,Real Valladolid,Las Palmas,1,Candela,Antonio Candela,D,1,1,6.7,58,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,13
24-25,26,Real Valladolid,Las Palmas,1,Cömert,Eray Cömert,D,5,2,7.0,90,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,8
24-25,26,Real Valladolid,Las Palmas,1,Aznou,Adam Aznou,D,3,2,7.4,90,0,0,1,0,0,0,10,2,0,0,0,0,0,0,0,0,0,25
24-25,26,Real Valladolid,Las Palmas,1,Anuar,Anuar,M,2,1,7.0,57,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,6
24-25,26,Real Valladolid,Las Palmas,1,Grillitsch,Florian Grillitsch,M,6,3,7.8,90,0,0,3,0,0,0,11,1,0,0,0,0,0,0,0,0,0,18
24-25,26,Real Valladolid,Las Palmas,1,Raul Moro,Raúl Moro,M,9,3,7.9,90,0,0,4,7,2,0,2,2,0,0,0,0,0,0,0,0,0,19
24-25,26,Real Valladolid,Las Palmas,1,Amallah,Selim Amallah,M,3,2,6.9,58,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5
24-25,26,Real Valladolid,Las Palmas,1,Nikitscher,Tamás Nikitscher,M,1,0,6.6,58,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,3
24-25,26,Real Valladolid,Las Palmas,1,Marcos André,Marcos André,F,9,3,7.0,82,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,9
24-25,26,Real Valladolid,Las Palmas,1,Luis Pérez,Luis Pérez,D,3,2,6.9,32,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
24-25,26,Real Valladolid,Las Palmas,1,Iván Sánchez,Iván Sánchez,M,5,2,7.1,33,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9
24-25,26,Real Valladolid,Las Palmas,1,Mario Martín,Mario Martín,M,4,3,7.7,32,0,0,2,0,2,0,3,0,0,0,0,0,0,0,0,0,0,13
24-25,26,Real Valladolid,Las Palmas,1,Sylla,Mamadou Sylla,F,2,1,6.5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
