Temporada,Jornada,Equipo,Equipo_Rival,Es_Local,Jugador_FutFantasy,Jugador_SofaScore,Posicion,Puntos,Relevo,Nota_SofaScore,Minutos_jugados,Goles,Asistencias_de_gol,Asistencias_sin_gol,Balones_al_area,Tiros_a_puerta,Regates,Balones_recuperados,Despejes,Paradas,Goles_en_contra,Penaltis_provocados,Penaltis_cometidos,Penaltis_parados,Penaltis_fallados,Goles_en_propia_puerta,Amarillas,Rojas,Posesiones_perdidas
24-25,9,Leganés,Valencia,1,Dmitrovic,Marko Dmitrović,G,9,3,7.1,90,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,12
24-25,9,Leganés,Valencia,1,Jorge Sáenz,Jorge Sáenz,D,10,4,7.4,90,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,14
24-25,9,Leganés,Valencia,1,Sergio,Sergio González,D,8,2,7.3,90,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,8
24-25,9,Leganés,Valencia,1,Javi Hernández,Javier Hernández,D,7,2,6.9,90,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,18
24-25,9,Leganés,Valencia,1,Rosier,Valentin Rosier,D,4,2,7.1,90,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,17
24-25,9,Leganés,Valencia,1,Altimira,Adrià Altimira,M,7,2,7.1,90,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8
24-25,9,Leganés,Valencia,1,Roberto López,Roberto López,M,7,2,6.9,90,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,8
24-25,9,Leganés,Valencia,1,Cisse,Seydouba Cisse,M,7,2,6.7,84,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7
24-25,9,Leganés,Valencia,1,Neyou,Yvan Neyou,M,3,1,6.6,71,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12
24-25,9,Leganés,Valencia,1,Juan Cruz,Juan Cruz,M,6,2,6.8,84,0,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,14
24-25,9,Leganés,Valencia,1,Haller,Sébastien Haller,F,4,1,6.4,63,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,10
24-25,9,Leganés,Valencia,1,Brasanac,Darko Brašanac,M,2,1,6.6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
24-25,9,Leganés,Valencia,1,Óscar,Óscar Rodríguez,M,2,1,6.7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
24-25,9,Leganés,Valencia,1,Chicco,Julián Chicco,M,2,1,6.8,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24-25,9,Leganés,Valencia,1,Miguel,Miguel de la Fuente,F,1,0,6.4,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
24-25,9,Valencia,Leganés,0,Mamardashvili,Giorgi Mamardashvili,G,8,2,6.6,90,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,15
24-25,9,Valencia,Leganés,0,Foulquier,Dimitri Foulquier,D,7,2,6.7,90,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,14
24-25,9,Valencia,Leganés,0,Thierry,Thierry Correia,D,6,2,7.2,90,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,17
24-25,9,Valencia,Leganés,0,Mosquera,Cristhian Mosquera,D,10,3,7.4,90,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,2
24-25,9,Valencia,Leganés,0,Tárrega,César Tárrega,D,5,2,6.9,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
24-25,9,Valencia,Leganés,0,Yarek,Yarek Gasiorowski,D,8,3,7.2,90,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,16
24-25,9,Valencia,Leganés,0,Pepelu,Pepelu,M,6,2,6.8,90,0,0,1,2,0,0,5,0,0,0,0,0,0,0,0,0,0,14
24-25,9,Valencia,Leganés,0,Rioja,Luis Rioja,M,7,2,6.8,86,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,9
24-25,9,Valencia,Leganés,0,Canós,Sergi Canós,M,3,1,6.4,63,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14
24-25,9,Valencia,Leganés,0,Almeida,André Almeida,M,6,2,6.8,73,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,11
24-25,9,Valencia,Leganés,0,Duro,Hugo Duro,F,4,1,6.9,73,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,8
24-25,9,Valencia,Leganés,0,Valera,Germán Valera,F,0,0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-25,9,Valencia,Leganés,0,Barrenechea,Enzo Barrenechea,M,2,1,6.8,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
24-25,9,Valencia,Leganés,0,Dani Gómez,Dani Gómez,F,1,0,6.2,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
24-25,9,Valencia,Leganés,0,Diego López,Diego López,F,5,3,7.1,27,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2
24-25,9,Espanyol,Mallorca,1,Joan Garcia,Joan García,G,6,2,7.3,90,0,0,0,0,0,0,6,1,4,0,0,0,0,0,0,0,0,13
24-25,9,Espanyol,Mallorca,1,Sergi Gómez,Sergi Gómez,D,5,1,6.7,90,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5
24-25,9,Espanyol,Mallorca,1,Kumbulla,Marash Kumbulla,D,14,4,8.4,90,1,0,0,0,1,0,2,9,0,0,0,0,0,0,0,0,0,7
24-25,9,Espanyol,Mallorca,1,El Hilali,Omar El Hilali,D,5,2,6.9,90,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,12
24-25,9,Espanyol,Mallorca,1,Romero,Carlos Romero,D,3,1,6.8,90,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,20
24-25,9,Espanyol,Mallorca,1,Lozano,Pol Lozano,M,5,2,7.0,75,0,0,3,2,0,0,4,0,0,0,0,0,0,0,0,0,0,9
24-25,9,Espanyol,Mallorca,1,Gragera,José Gragera,M,5,2,7.2,90,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,3
