Jugador_FutFantasy,Jugador_Fantasy,ID_Partido,Temporada,Jornada,Equipo,Posicion,Precio_Fantastica,Edad,Nacionalidad,Probabilidad_Jugar,Estado_Medico,Partidos_Jugados,Goles,Asistencias,Penaltis_Parados,Tarjetas_Amarillas,Tarjetas_Rojas,Estado_Forma,Puntos_Totales,Media_Puntos,Puntos_Ultima_Jornada,Puntos_Jornada_Ant_2,Puntos_Jornada_Ant_3
Fran González,Fran González,20400,2025/26,33,Real Madrid,Portero,1.0,20,ES,5%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Fran Pérez,Fran Pérez,20399,2025/26,33,Rayo,Mediocampista,8.0,23,ES,10%,Lesionado/Duda,25,2,1,0,4,0,1,90,3.6,0,0,1
Francés,Francés,20396,2025/26,33,Girona,Defensa,6.0,23,ES,20%,Sano,19,0,1,0,1,1,1.6,57,3,6,2,0
Freeman,Freeman,20401,2025/26,33,Villarreal,Defensa,3.0,21,US,20%,Sano,5,0,0,0,0,0,1,9,1.8,0,3,0
Galán,Javi Galán,20393,2025/26,33,Osasuna,Defensa,12.0,31,ES,90%,Sano,14,0,1,0,2,0,1.3,92,4.8,5,1,6
Garcés,F. Garcés,20400,2025/26,33,Alavés,Defensa,8.0,26,MY,0%,Lesionado/Duda,10,0,0,0,3,0,-1,43,4.3,0,0,0
Gattoni,Gattoni,20397,2025/26,33,Sevilla,Defensa,1.0,27,AR,0%,Sano,1,0,0,0,0,0,-1,0,0,0,0,0
Gavi,Gavi,20394,2025/26,33,Barcelona,Mediocampista,4.0,21,ES,50%,Sano,5,0,1,0,1,0,1.6,13,2.6,2,2,0
Gayà,Gayá,20398,2025/26,33,Valencia,Defensa,9.0,30,ES,80%,Sano,27,1,1,0,6,1,1,94,3.5,3,-1,1
Gazzaniga,Gazzaniga,20396,2025/26,33,Girona,Portero,20.0,34,AR,95%,Sano,28,0,0,0,4,1,1.5,170,6.1,10,9,12
Gerard,Gerard,20401,2025/26,33,Villarreal,Delantero,16.0,34,ES,80%,Sano,17,8,0,0,0,0,2,115,6.8,6,2,10
Giménez,J.M. Giménez,20395,2025/26,33,Atlético,Defensa,13.0,31,UY,0%,Lesionado/Duda,15,0,1,0,3,0,1.1,87,5.8,0,1,-1
Giuliano,Giuliano,20395,2025/26,33,Atlético,Delantero,19.0,23,AR,50%,Sano,27,4,6,0,1,0,1.7,161,6,0,8,10
Gonzalo,Gonzalo,20400,2025/26,33,Real Madrid,Delantero,6.0,22,ES,10%,Sano,24,4,0,0,1,0,-1,70,2.9,2,0,0
González,Nico Gonzalez,20395,2025/26,33,Atlético,Mediocampista,11.0,28,AR,70%,Sano,22,3,0,0,4,1,0.4,104,4.7,0,-3,2
Gorosabel,Gorosabel,20393,2025/26,33,Athletic,Defensa,6.0,29,ES,70%,Sano,17,0,1,0,3,0,1,41,2.4,1,0,0
Gorrotxategi,Gorrotxa,20402,2025/26,33,Real Sociedad,Mediocampista,10.0,24,ES,50%,Sano,25,1,3,0,6,0,0.5,108,4.3,0,0,0
Griezmann,Griezmann,20395,2025/26,33,Atlético,Delantero,9.0,35,FR,40%,Sano,27,6,1,0,1,0,0.9,123,4.6,-1,3,3
Gudelj,Gudelj,20397,2025/26,33,Sevilla,Mediocampista,10.0,34,RS,80%,Sano,27,2,0,0,8,0,1.4,118,4.4,10,4,5
Guedes,Guedes,20402,2025/26,33,Real Sociedad,Mediocampista,17.0,29,PT,50%,Sano,31,8,4,0,3,0,1.3,176,5.7,1,9,-2
Guevara,Guevara,20400,2025/26,33,Alavés,Mediocampista,6.0,28,ES,30%,Sano,21,1,0,0,4,1,1.1,52,2.5,3,2,0
Guido,G. Rodríguez,20398,2025/26,33,Valencia,Mediocampista,9.0,32,AR,90%,Sano,9,2,0,0,2,0,1.9,47,5.2,3,15,9
Gumbau,Gumbau,20399,2025/26,33,Rayo,Mediocampista,6.0,31,ES,40%,Sano,22,0,1,0,4,0,1,51,2.3,1,0,3
Guridi,Guridi,20400,2025/26,33,Alavés,Mediocampista,6.0,31,ES,50%,Sano,21,0,0,0,1,0,1.1,43,2,2,3,2
Guruzeta,Guruzeta,20393,2025/26,33,Athletic,Delantero,10.0,29,ES,70%,Sano,28,7,1,0,5,1,0.8,122,4.4,7,4,4
Güler,Arda Güler,20400,2025/26,33,Real Madrid,Mediocampista,27.0,21,TR,70%,Sano,31,4,8,0,1,0,0.8,223,7.2,2,6,5
Hancko,Hancko,20395,2025/26,33,Atlético,Defensa,11.0,28,SK,0%,Lesionado/Duda,26,0,2,0,2,0,1,122,4.7,0,0,0
Hassan,Hassan,20401,2025/26,33,Real Oviedo,Mediocampista,9.0,24,FR,50%,Sano,30,0,3,0,1,0,1,112,3.7,2,2,2
Herrando,Herrando,20393,2025/26,33,Osasuna,Defensa,9.0,25,ES,80%,Sano,26,0,1,0,3,0,1.1,79,3,2,1,0
Herrera,Sergio Herrera,20393,2025/26,33,Osasuna,Portero,22.0,32,ES,95%,Sano,31,0,0,0,3,0,1.5,199,6.4,6,6,9
Herrera,Herrera,20402,2025/26,33,Real Sociedad,Mediocampista,4.0,28,VE,30%,Sano,8,0,0,0,1,0,-1,10,1,0,0,0
Hugo Álvarez,Hugo Alvarez,20394,2025/26,33,Celta,Mediocampista,8.0,22,ES,10%,Sano,21,3,1,0,2,0,1.2,80,3.8,0,5,7
Huijsen,Huijsen,20400,2025/26,33,Real Madrid,Defensa,19.0,21,ES,50%,Sano,23,2,2,0,6,1,0.8,135,5.9,4,2,4
I. Williams,Iñaki Williams,20393,2025/26,33,Athletic,Delantero,10.0,31,GH,60%,Sano,23,2,4,0,1,0,0.9,95,4.1,1,1,12
Ibáñez,Ibañez,20400,2025/26,33,Alavés,Mediocampista,9.0,27,ES,80%,Sano,30,1,1,0,5,0,1.2,114,3.8,1,6,0
Iglesias,B. Iglesias,20394,2025/26,33,Celta,Delantero,14.0,33,ES,50%,Sano,28,11,2,0,6,0,1,143,5.1,2,1,1
Iglesias,Juan Iglesias,20402,2025/26,33,Getafe,Defensa,10.0,27,ES,80%,Sano,30,1,2,0,3,0,1.3,130,4.3,3,5,5
Iker Muñoz,Iker Muñoz,20393,2025/26,33,Osasuna,Mediocampista,7.0,23,ES,50%,Sano,15,0,0,0,4,0,1.5,45,3,4,0,8
Iranzo,Rubo,20398,2025/26,33,Valencia,Defensa,3.0,2026,N/A,15%,Sano,1,0,0,0,0,0,-1,2,2,0,0,0
Isco,Isco,20396,2025/26,33,Betis,Mediocampista,10.0,34,ES,10%,Sano,1,0,1,0,0,0,-1,10,10,0,0,0
Isi,Isi,20399,2025/26,33,Rayo,Delantero,11.0,31,ES,80%,Sano,29,3,3,0,9,0,1.4,134,4.6,0,4,4
Iturbe,A. Iturbe,20395,2025/26,33,Elche,Portero,1.0,22,ES,0%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Iván Martín,Iván Martín,20396,2025/26,33,Girona,Mediocampista,10.0,27,ES,50%,Sano,29,0,1,0,5,1,1.4,127,4.4,4,6,2
Iván Romero,I. Romero,20397,2025/26,33,Levante,Delantero,10.0,25,ES,70%,Sano,27,5,1,0,4,0,1.5,123,4.6,4,2,8
Iván Villar,Iván Villar,20394,2025/26,33,Celta,Portero,1.0,28,ES,5%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Izeta,Izeta,20393,2025/26,33,Athletic,Delantero,3.0,26,ES,0%,Sano,11,0,0,0,2,0,-1,16,1.5,0,0,0
Januzaj,Januzaj,20397,2025/26,33,Sevilla,Mediocampista,4.0,31,BE,10%,Sano,12,0,0,0,1,0,-1,24,2,0,0,0
Jauregizar,Jauregizar,20393,2025/26,33,Athletic,Mediocampista,10.0,22,ES,70%,Sano,30,2,0,0,3,0,0.6,133,4.4,3,3,2
Javi Guerra,Javi Guerra,20398,2025/26,33,Valencia,Mediocampista,9.0,22,ES,40%,Sano,29,1,3,0,3,0,1.2,110,3.8,0,1,7
Javi López,Javi Lopéz,20401,2025/26,33,Real Oviedo,Defensa,9.0,24,ES,70%,Sano,19,0,1,0,3,0,1.7,68,3.6,7,5,7
Javi Muñoz,Javi Muñoz,20402,2025/26,33,Getafe,Mediocampista,5.0,31,ES,20%,Sano,14,0,0,0,0,0,-1,31,2.2,0,0,0
Javi Rodríguez,Javi Rodriguez,20394,2025/26,33,Celta,Defensa,9.0,22,ES,70%,Sano,26,0,1,0,5,0,1.4,99,3.8,0,0,2
Jesús Vázquez,J. Vázquez,20398,2025/26,33,Valencia,Defensa,6.0,23,ES,20%,Sano,18,0,0,0,2,0,1,50,2.8,4,0,9
Joan Garcia,Joan García,20394,2025/26,33,Barcelona,Portero,36.0,24,ES,95%,Sano,25,0,0,0,1,0,1.7,217,8.7,7,5,13
Jofre,Jofre,20399,2025/26,33,Espanyol,Delantero,6.0,24,ES,40%,Sano,22,1,0,0,1,0,0.8,57,2.6,0,1,2
John C.,John C.,20395,2025/26,33,Elche,Defensa,5.0,25,ES,10%,Sano,15,1,0,0,2,0,1,33,2.2,2,0,0
Jon Martín,Jon Martin,20402,2025/26,33,Real Sociedad,Defensa,10.0,19,ES,60%,Sano,19,1,0,0,5,0,1.9,82,4.3,0,17,3
Jonny,Jonny Otto,20400,2025/26,33,Alavés,Defensa,9.0,32,ES,90%,Sano,30,0,0,0,5,0,1,91,3,1,2,1
Jordan,Jordán,20397,2025/26,33,Sevilla,Mediocampista,2.0,31,ES,10%,Sano,3,0,0,0,1,1,-1,3,1,0,0,0
Josan,Josan,20395,2025/26,33,Elche,Mediocampista,6.0,36,ES,10%,Sano,15,0,2,0,2,0,-1,55,3.7,0,0,0
Joseph,Mateo Joseph,20398,2025/26,33,Mallorca,Delantero,9.0,22,ES,0%,Lesionado/Duda,29,2,3,0,2,0,1.5,112,3.9,0,6,3
Juan Carlos,Juan Carlos,20396,2025/26,33,Girona,Portero,1.0,38,ES,0%,Lesionado/Duda,0,0,0,0,0,0,-1,0,0,0,0,0
Juan Cruz,Juan Cruz,20393,2025/26,33,Osasuna,Defensa,6.0,33,ES,25%,Sano,15,0,0,0,1,0,1,41,2.7,2,0,0
Juanlu,Juanlu,20397,2025/26,33,Sevilla,Mediocampista,9.0,22,ES,80%,Sano,26,0,3,0,5,1,1.4,100,3.8,3,6,1
Juanmi,Juanmi,20402,2025/26,33,Getafe,Delantero,4.0,32,ES,0%,Lesionado/Duda,8,1,0,0,0,0,-1,18,2.3,0,0,0
Julio Díaz,Julio Díaz,20395,2025/26,33,Atlético,Defensa,8.0,21,ES,70%,Sano,2,0,1,0,1,0,2.5,15,7.5,8,0,0
Junior,Junior,20396,2025/26,33,Betis,Defensa,6.0,29,DO,0%,Lesionado/Duda,10,0,1,0,2,0,-1,31,3.1,0,0,0
Jutglà,Ferran Jutglà,20394,2025/26,33,Celta,Delantero,10.0,27,ES,70%,Sano,23,7,2,0,4,0,1.7,109,4.7,2,2,19
Kalumba,Kalumba Jr,20398,2025/26,33,Mallorca,Delantero,3.0,21,FR,20%,Sano,2,0,0,0,0,0,-1,3,1.5,0,0,1
Kamara,Kamara,20402,2025/26,33,Getafe,Delantero,4.0,22,EN,5%,Sano,10,0,0,0,1,0,-1,18,1.8,2,0,0
Kambwala,Kambwala,20401,2025/26,33,Villarreal,Defensa,1.0,21,FR,0%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Karrikaburu,Karrikaburu,20402,2025/26,33,Real Sociedad,Delantero,3.0,23,ES,0%,Sano,6,0,0,0,0,0,-1,9,1.5,0,0,0
Kike Barja,Kike Barja,20393,2025/26,33,Osasuna,Delantero,5.0,29,ES,30%,Sano,21,1,2,0,3,0,1.5,52,2.5,3,2,8
Kike García,Kike García,20399,2025/26,33,Espanyol,Delantero,9.0,36,ES,50%,Sano,30,6,1,0,3,0,0.8,113,3.8,1,2,4
Kike Salas,Kike Salas,20397,2025/26,33,Sevilla,Defensa,14.0,23,ES,90%,Sano,19,1,0,0,1,0,1.3,97,5.1,7,2,4
Koke,Koke,20395,2025/26,33,Atlético,Mediocampista,11.0,34,ES,40%,Sano,28,2,2,0,5,0,1.3,133,4.8,0,0,2
Koski,Koski,20400,2025/26,33,Alavés,Defensa,3.0,24,FI,10%,Sano,2,0,0,0,0,0,-1,3,1.5,0,0,2
Koundé,Kounde,20394,2025/26,33,Barcelona,Defensa,13.0,27,FR,70%,Sano,26,1,3,0,4,0,1,130,5,0,3,0
Krapyvtsov,Krapyvtsov,20396,2025/26,33,Girona,Portero,3.0,20,UA,0%,Sano,2,0,0,0,0,0,-1,3,1.5,0,0,0
Kubo,Kubo,20402,2025/26,33,Real Sociedad,Mediocampista,15.0,24,JP,70%,Sano,19,2,4,0,1,0,1,111,5.8,7,0,0
Kumbulla,Kumbulla,20398,2025/26,33,Mallorca,Defensa,4.0,26,AL,40%,Sano,8,0,0,0,1,0,1,10,1.3,1,0,0
L. Ilic,Ilic,20401,2025/26,33,Real Oviedo,Mediocampista,6.0,26,RS,0%,Lesionado/Duda,18,1,0,0,4,1,-1,39,2.2,0,0,0
Lago,Yoel Lago,20394,2025/26,33,Celta,Defensa,5.0,22,ES,10%,Sano,5,0,0,0,2,0,-1,12,2.4,0,2,0
Laporte,Laporte,20393,2025/26,33,Athletic,Defensa,10.0,31,ES,80%,Sano,20,0,1,0,2,0,1.1,88,4.4,1,1,5
Lass,Lass,20396,2025/26,33,Girona,Mediocampista,2.0,22,GN,0%,Sano,5,0,0,0,0,1,-1,0,0,0,0,0
Lato,Toni Lato,20398,2025/26,33,Mallorca,Defensa,5.0,28,ES,10%,Sano,9,0,1,0,3,0,1,19,2.1,0,0,3
Le Normand,Le Normand,20395,2025/26,33,Atlético,Defensa,10.0,29,ES,50%,Sano,22,1,0,0,3,0,1.3,93,4.2,0,3,4
Lejeune,Lejeune,20399,2025/26,33,Rayo,Defensa,21.0,34,FR,0%,Sano,31,0,1,0,5,0,1.6,192,6.2,3,12,4
Lekue,I. Lekue,20393,2025/26,33,Athletic,Defensa,5.0,32,ES,10%,Sano,10,0,0,0,2,2,0.6,15,1.5,0,0,2
Lemar,Lemar,20396,2025/26,33,Girona,Mediocampista,9.0,30,FR,60%,Sano,21,3,1,0,2,0,1.5,96,4.6,9,2,2
Lenglet,Lenglet,20395,2025/26,33,Atlético,Defensa,9.0,30,FR,70%,Sano,13,0,1,0,5,1,1,65,5,0,7,0
Leo Román,Leo Román,20398,2025/26,33,Mallorca,Portero,12.0,25,ES,95%,Sano,26,0,0,1,4,0,2.1,127,4.9,12,4,2
Letácek,Letacek,20402,2025/26,33,Getafe,Portero,1.0,27,CZ,5%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Lewandowski,Lewandowski,20394,2025/26,33,Barcelona,Delantero,11.0,37,PL,40%,Sano,25,12,1,0,2,0,1.2,132,5.3,0,7,2
Liso,A. Liso,20402,2025/26,33,Getafe,Delantero,9.0,21,ES,60%,Sano,25,3,0,0,5,1,1.2,76,3,4,5,0
Llabrés,Javi Llabrés,20398,2025/26,33,Mallorca,Delantero,3.0,23,ES,10%,Sano,14,0,0,0,0,0,-1,23,1.6,0,0,0
Lo Celso,Lo Celso,20396,2025/26,33,Betis,Mediocampista,10.0,30,AR,50%,Sano,18,2,2,0,3,0,1,97,5.4,4,0,0
Lookman,Lookman,20395,2025/26,33,Atlético,Delantero,6.0,28,NG,0%,Lesionado/Duda,8,2,0,0,1,0,0.9,30,3.8,2,0,8
Losada,Iker Losada,20397,2025/26,33,Levante,Delantero,7.0,24,ES,30%,Sano,18,3,1,0,1,0,1.4,64,3.6,0,1,8
Lozano,Pol Lozano,20399,2025/26,33,Espanyol,Mediocampista,9.0,26,ES,80%,Sano,28,2,1,0,8,0,1,90,3.2,7,6,0
Luis Milla,L. Milla,20402,2025/26,33,Getafe,Mediocampista,27.0,31,ES,95%,Sano,30,0,9,0,3,1,1.7,214,7.1,3,10,11
Luis Vázquez,Luis Vázquez,20402,2025/26,33,Getafe,Delantero,9.0,24,AR,90%,Sano,11,3,0,0,1,0,1.5,57,5.2,0,11,3
Luiz Felipe,Luiz Felipe,20399,2025/26,33,Rayo,Defensa,6.0,29,IT,30%,Lesionado/Duda,10,0,0,0,1,0,1.5,36,3.6,0,10,0
Luiz Junior,Júnior R.,20401,2025/26,33,Villarreal,Portero,27.0,25,BR,95%,Sano,28,0,0,1,3,0,1.5,200,7.1,10,6,7
Lunin,Lunin,20400,2025/26,33,Real Madrid,Portero,6.0,27,UA,95%,Sano,3,0,0,0,0,1,1.1,13,4.3,5,2,7
Luvumbo,Luvumbo,20398,2025/26,33,Mallorca,Delantero,6.0,24,AO,0%,Lesionado/Duda,6,0,2,0,2,0,2.2,27,4.5,10,2,9
M. Alonso,Marcos Alonso,20394,2025/26,33,Celta,Defensa,20.0,35,ES,80%,Sano,26,1,0,0,4,0,1,157,6,5,0,0
M. Llorente,Marcos Llorente,20395,2025/26,33,Atlético,Defensa,17.0,31,ES,40%,Sano,25,0,4,0,5,0,2.5,142,5.7,0,0,1
Maffeo,Maffeo,20398,2025/26,33,Mallorca,Defensa,10.0,28,AR,90%,Sano,25,1,1,0,9,0,1.7,104,4.2,9,7,-1
Manu Bueno,Manu Bueno,20397,2025/26,33,Sevilla,Mediocampista,4.0,21,ES,50%,Sano,7,0,0,0,2,0,1.3,12,1.7,1,0,0
Manu Fernández,Manuel Fernán...,20394,2025/26,33,Celta,Defensa,7.0,24,ES,0%,Sano,13,0,0,0,2,0,-1,43,3.3,0,0,0
Manu Sánchez,Manu Sánchez,20397,2025/26,33,Levante,Defensa,9.0,25,ES,90%,Sano,27,1,2,0,8,0,1.4,88,3.3,13,0,-1
Marc Roca,Marc Roca,20396,2025/26,33,Betis,Mediocampista,10.0,29,ES,50%,Sano,23,0,1,0,1,0,0,101,4.4,0,0,1
Marc Vidal,Marc Vidal,20394,2025/26,33,Celta,Portero,0.6,26,ES,0%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Marcão,Marcao,20397,2025/26,33,Sevilla,Defensa,8.0,29,BR,0%,Lesionado/Duda,13,0,0,0,4,1,-1,46,3.5,0,0,0
Mariano,Mariano,20400,2025/26,33,Alavés,Delantero,4.0,32,DO,0%,Sano,10,0,0,0,1,0,-1,18,1.8,0,0,0
Mario Martín,Mario Martín,20402,2025/26,33,Getafe,Mediocampista,8.0,22,ES,40%,Sano,29,2,1,0,9,0,1.5,77,2.7,3,8,0
Marrero,Marrero,20402,2025/26,33,Real Sociedad,Portero,1.0,24,ES,5%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Martim Neto,Martim Neto,20395,2025/26,33,Elche,Mediocampista,13.0,23,PT,40%,Sano,23,2,5,0,2,0,1,123,5.3,6,0,0
Martín,Gerard Martín,20394,2025/26,33,Barcelona,Defensa,10.0,24,ES,50%,Sano,26,0,0,0,6,0,1.1,113,4.3,3,3,10
Marín,Marín,20402,2025/26,33,Real Sociedad,Mediocampista,7.0,22,ES,50%,Sano,27,0,1,0,1,0,1,61,2.3,2,8,0
Mascarell,Mascarell,20398,2025/26,33,Mallorca,Mediocampista,10.0,33,GQ,60%,Sano,24,1,2,0,4,0,1.2,103,4.3,6,5,4
Mastantuono,F. Mastantuono,20400,2025/26,33,Real Madrid,Delantero,7.0,18,AR,10%,Sano,17,1,0,0,5,1,0,58,3.4,0,0,0
Matturro,Alan Matturo,20397,2025/26,33,Levante,Defensa,7.0,21,UY,30%,Sano,17,1,0,0,0,1,1,56,3.3,2,1,3
Maupay,Maupay,20397,2025/26,33,Sevilla,Delantero,6.0,29,FR,10%,Sano,6,1,0,0,1,0,0.5,18,3,0,0,0
Mayoral,B. Mayoral,20402,2025/26,33,Getafe,Delantero,9.0,29,ES,0%,Lesionado/Duda,14,4,1,0,0,0,-1,67,4.8,0,0,0
Mbappé,Mbappé,20400,2025/26,33,Real Madrid,Delantero,51.0,27,FR,80%,Sano,26,23,4,0,4,0,1,287,11,3,3,2
Mendoza,R. Mendoza,20395,2025/26,33,Atlético,Mediocampista,8.0,21,ES,70%,Sano,5,0,0,0,1,0,1,61,2.9,3,0,0
Mendy,N. Mendy,20399,2025/26,33,Rayo,Defensa,12.0,21,SN,0%,Sano,19,2,0,0,7,2,0,93,4.9,-1,0,0
Mendy,F. Mendy,20400,2025/26,33,Real Madrid,Defensa,4.0,30,FR,30%,Sano,3,0,0,0,0,0,-1,8,2.7,2,0,0
Mendy,Mendy,20397,2025/26,33,Sevilla,Mediocampista,9.0,26,FR,40%,Sano,25,1,0,0,6,0,1.2,84,3.4,2,4,5
Miguel Rubio,Miguel Rubio,20399,2025/26,33,Espanyol,Defensa,4.0,28,ES,5%,Sano,11,1,0,0,0,0,1,28,2.5,0,0,3
Mikautadze,Mikautadze,20401,2025/26,33,Villarreal,Delantero,21.0,25,GE,50%,Sano,26,9,5,0,1,0,1.3,161,6.2,3,2,15
Militão,E. Militao,20400,2025/26,33,Real Madrid,Defensa,16.0,28,BR,70%,Sano,15,2,1,0,2,0,1.3,99,6.6,4,9,0
Mingueza,O. Mingueza,20394,2025/26,33,Celta,Defensa,9.0,26,ES,60%,Sano,27,1,4,0,4,0,1,107,4,4,2,0
Moi Gómez,Moi Gómez,20393,2025/26,33,Osasuna,Mediocampista,8.0,31,ES,20%,Sano,20,0,1,0,2,0,-1,76,3.8,0,0,0
Mojica,J. Mojica,20398,2025/26,33,Mallorca,Defensa,9.0,33,CO,90%,Sano,30,0,3,0,5,0,1.6,105,3.5,7,2,0
Moldovan,Moldovan,20401,2025/26,33,Real Oviedo,Portero,1.0,28,RO,5%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Moleiro,A. Moleiro,20401,2025/26,33,Villarreal,Mediocampista,20.0,22,ES,50%,Sano,30,9,4,0,3,0,1.1,185,6.2,1,5,3
Molina,Molina,20395,2025/26,33,Atlético,Defensa,9.0,28,AR,50%,Sano,22,2,1,0,4,0,1.4,89,4,0,1,10
Moncayola,Moncayola,20393,2025/26,33,Osasuna,Mediocampista,10.0,27,ES,80%,Sano,29,0,4,0,8,0,1.1,132,4.6,3,4,5
Morales,A. J. Morales,20397,2025/26,33,Levante,Delantero,5.0,38,ES,10%,Sano,19,1,1,0,1,0,-1,50,2.6,0,0,0
Moreno,Matías Moreno,20397,2025/26,33,Levante,Defensa,12.0,22,AR,80%,Sano,21,0,0,0,6,0,1.3,100,4.8,11,-1,0
Morey,Morey,20398,2025/26,33,Mallorca,Defensa,5.0,26,ES,10%,Sano,16,1,0,0,2,0,-1,30,1.9,0,0,0
Moriba,Ilaix Moriba,20394,2025/26,33,Celta,Mediocampista,9.0,23,GN,70%,Sano,30,1,2,0,5,0,1.4,102,3.4,2,13,0
Morlanes,Morlanes,20398,2025/26,33,Mallorca,Mediocampista,9.0,27,ES,60%,Sano,25,2,0,0,4,1,1.3,90,3.6,7,11,2
Mouriño,Mouriño,20401,2025/26,33,Villarreal,Defensa,12.0,24,UY,80%,Sano,24,1,2,0,10,1,1.7,116,4.8,2,2,4
Mumin,A. Mumin,20399,2025/26,33,Rayo,Defensa,1.0,27,GH,40%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Muriqi,Muriqi,20398,2025/26,33,Mallorca,Delantero,23.0,31,XK,95%,Sano,30,21,1,0,3,1,2.2,198,6.6,15,8,-2
Musso,J. Musso,20395,2025/26,33,Atlético,Portero,8.0,31,AR,30%,Sano,5,0,0,0,2,0,1.3,32,6.4,3,6,4
N. Williams,Nico Williams,20393,2025/26,33,Athletic,Delantero,20.0,23,ES,70%,Sano,21,4,2,0,1,0,1.5,129,6.1,4,4,0
Nacho Pérez,Nacho Perez,20397,2025/26,33,Levante,Defensa,3.0,17,ES,0%,Sano,2,0,0,0,0,0,-1,3,1.5,0,0,0
Nacho Vidal,Nacho Vidal,20401,2025/26,33,Real Oviedo,Defensa,9.0,31,ES,80%,Sano,22,0,0,0,4,0,1.6,87,4,8,8,0
Natan,Natan,20396,2025/26,33,Betis,Defensa,14.0,25,BR,90%,Sano,27,0,0,0,7,0,1.3,139,5.1,4,0,2
Navarro,Navarro,20393,2025/26,33,Athletic,Mediocampista,8.0,24,ES,40%,Sano,25,5,1,0,1,0,1.3,99,4,1,0,2
Ngongé,Ngonge,20399,2025/26,33,Espanyol,Delantero,6.0,25,BE,50%,Sano,7,0,2,0,3,0,1,27,3.9,-1,5,0
Nianzou,Nianzou,20397,2025/26,33,Sevilla,Defensa,5.0,23,FR,30%,Sano,12,0,0,0,5,1,0,25,2.1,0,-2,0
Nteka,Nteka,20399,2025/26,33,Rayo,Delantero,4.0,28,AO,10%,Lesionado/Duda,10,1,0,0,1,0,1.1,22,2.2,0,8,0
Nyland,Nyland,20397,2025/26,33,Sevilla,Portero,6.0,35,NO,5%,Sano,4,0,0,0,1,0,-1,16,4,0,0,0
Nyom,Nyom,20402,2025/26,33,Getafe,Defensa,3.0,37,CM,30%,Sano,11,0,0,0,5,1,-1,7,0.6,0,0,-1
Núñez,Núñez,20398,2025/26,33,Valencia,Defensa,8.0,29,ES,0%,Lesionado/Duda,8,0,0,0,2,0,1.2,36,4.5,0,1,7
Oblak,Oblak,20395,2025/26,33,Atlético,Portero,25.0,33,SI,70%,Sano,26,0,0,0,0,0,-1,178,6.8,0,0,0
Odriozola,Odriozola,20402,2025/26,33,Real Sociedad,Defensa,6.0,30,ES,0%,Lesionado/Duda,5,1,0,0,0,0,-1,22,4.4,0,0,0
Olasagasti,Olasagasti,20397,2025/26,33,Levante,Mediocampista,8.0,25,ES,50%,Sano,26,1,2,0,3,1,1.3,72,2.8,7,1,2
Olmo,Dani Olmo,20394,2025/26,33,Barcelona,Mediocampista,28.0,27,ES,50%,Sano,26,7,7,0,0,0,1.4,191,7.3,2,9,2
Oluwaseyi,Oluwaseyi,20401,2025/26,33,Villarreal,Delantero,6.0,25,CA,50%,Sano,24,2,2,0,1,0,1.5,71,3,10,0,1
Oriol Rey,O. Rey,20397,2025/26,33,Levante,Mediocampista,8.0,28,ES,30%,Sano,18,0,0,0,3,0,1,52,2.9,0,2,0
Oroz,Aimar,20393,2025/26,33,Osasuna,Mediocampista,10.0,24,ES,90%,Sano,24,0,2,0,5,0,1.7,104,4.3,4,3,6
Ortiz,Á. Ortiz,20396,2025/26,33,Betis,Defensa,5.0,21,ES,0%,Lesionado/Duda,13,0,0,0,1,0,1,29,2.2,0,0,0
Osambela,A. Osambela,20393,2025/26,33,Osasuna,Mediocampista,4.0,21,ES,0%,Sano,13,1,0,0,1,1,1,31,2.4,0,-3,3
Oso,Oso,20397,2025/26,33,Sevilla,Defensa,8.0,22,ES,60%,Sano,14,1,3,0,1,0,1,53,3.8,2,1,1
Ounahi,Ounahi,20396,2025/26,33,Girona,Mediocampista,25.0,26,MA,90%,Sano,17,4,2,0,6,0,1.1,129,7.6,4,10,5
Oyarzabal,Oyarzabal,20402,2025/26,33,Real Sociedad,Delantero,25.0,29,ES,50%,Sano,27,12,3,0,2,0,1.6,184,6.8,0,8,0
P. Gueye,Gueye,20401,2025/26,33,Villarreal,Mediocampista,19.0,27,SN,90%,Sano,25,4,2,0,7,0,1.7,149,6,7,9,7
Pablo García,Pablo García,20396,2025/26,33,Betis,Delantero,5.0,19,ES,10%,Sano,15,0,0,0,1,0,1.5,33,2.2,0,2,0
Pablo Martínez,P. Martínez,20397,2025/26,33,Levante,Mediocampista,10.0,28,ES,70%,Sano,20,1,2,0,2,0,1,91,4.6,5,1,1
Pablo Torre,Pablo Torre,20398,2025/26,33,Mallorca,Mediocampista,8.0,23,ES,90%,Sano,28,3,3,0,3,0,1.9,105,3.8,15,8,9
Pacheco,Pacheco,20400,2025/26,33,Alavés,Defensa,9.0,25,ES,50%,Sano,21,0,0,0,6,1,0,69,3.3,0,0,-2
