ID_Partido,Temporada,Jornada,Equipo_Bando,Equipo_Nombre,Jugador,Posicion,Minutos_jugados,Goles,Asistencias_de_gol,Asistencias_sin_gol,Balones_al_area,Tiros_a_puerta,Regates,Balones_recuperados,Despejes,Paradas,Goles_en_contra,Penaltis_provocados,Penaltis_cometidos,Penaltis_parados,Penaltis_fallados,Goles_en_propia_puerta,Amarillas,Rojas,Posesiones_perdidas,Nota_SofaScore
11369487,T23-24,J23,Local,Athletic Club,Unai Simón,G,90,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,13,7.0
11369487,T23-24,J23,Local,Athletic Club,Óscar de Marcos,D,90,0,1,2,2,0,0,4,3,0,0,0,0,0,0,0,0,0,17,7.3
11369487,T23-24,J23,Local,Athletic Club,Yeray Álvarez,D,90,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,6.8
11369487,T23-24,J23,Local,Athletic Club,Aitor Paredes,D,90,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,9,7.3
11369487,T23-24,J23,Local,Athletic Club,Yuri Berchiche,D,90,2,0,0,0,2,0,8,2,0,0,0,0,0,0,0,0,0,11,9.0
11369487,T23-24,J23,Local,Athletic Club,Iñigo Ruiz de Galarreta,M,68,0,0,2,2,0,0,4,1,0,0,0,0,0,0,0,0,0,13,7.1
11369487,T23-24,J23,Local,Athletic Club,Beñat Prados,M,90,0,0,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,7,7.3
11369487,T23-24,J23,Local,Athletic Club,Iñaki Williams,M,82,0,0,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,15,7.3
11369487,T23-24,J23,Local,Athletic Club,Oihan Sancet,M,79,0,1,2,0,0,0,6,2,0,0,0,0,0,0,0,0,0,7,7.1
11369487,T23-24,J23,Local,Athletic Club,Nico Williams,M,68,0,1,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,11,7.1
11369487,T23-24,J23,Local,Athletic Club,Gorka Guruzeta,F,79,1,1,2,0,2,0,3,0,0,0,0,0,0,0,0,0,0,18,8.3
11369487,T23-24,J23,Local,Athletic Club,Iker Muniain,F,22,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7.3
11369487,T23-24,J23,Local,Athletic Club,Ander Herrera,M,22,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,7.0
11369487,T23-24,J23,Local,Athletic Club,Raúl García,M,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6.5
11369487,T23-24,J23,Local,Athletic Club,Mikel Jauregizar,M,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6.4
11369487,T23-24,J23,Local,Athletic Club,Malcom Ares,F,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,6.6
11369487,T23-24,J23,Visitante,Mallorca,Predrag Rajković,G,90,0,0,0,0,0,0,11,0,2,0,0,0,0,0,0,0,0,18,5.8
