ID_Partido,Temporada,Jornada,Equipo_Bando,Equipo_Nombre,Jugador,Posicion,Minutos_jugados,Goles,Asistencias_de_gol,Asistencias_sin_gol,Balones_al_area,Tiros_a_puerta,Regates,Balones_recuperados,Despejes,Paradas,Goles_en_contra,Penaltis_provocados,Penaltis_cometidos,Penaltis_parados,Penaltis_fallados,Goles_en_propia_puerta,Amarillas,Rojas,Posesiones_perdidas,Nota_SofaScore
11369442,T23-24,J18,Local,Rayo Vallecano,Stole Dimitrievski,G,90,0,0,0,0,0,0,7,1,2,0,0,0,0,0,0,0,0,15,6.6
11369442,T23-24,J18,Local,Rayo Vallecano,Andrei Rațiu,D,80,0,0,0,2,0,0,4,2,0,0,0,0,0,0,0,0,0,15,6.2
11369442,T23-24,J18,Local,Rayo Vallecano,Abdul Mumin,D,90,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,14,6.9
11369442,T23-24,J18,Local,Rayo Vallecano,Florian Lejeune,D,90,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,9,7.0
11369442,T23-24,J18,Local,Rayo Vallecano,Josep Chavarría,D,90,0,0,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,15,6.8
11369442,T23-24,J18,Local,Rayo Vallecano,Isi Palazón,M,80,0,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,26,6.8
11369442,T23-24,J18,Local,Rayo Vallecano,Unai López,M,69,0,0,2,2,0,0,5,0,0,0,0,0,0,0,0,0,0,11,7.1
11369442,T23-24,J18,Local,Rayo Vallecano,Pathé Ismaël Ciss,M,90,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,14,7.2
11369442,T23-24,J18,Local,Rayo Vallecano,Jorge de Frutos,M,69,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,8,6.7
11369442,T23-24,J18,Local,Rayo Vallecano,Raúl de Tomás,F,90,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10,6.8
11369442,T23-24,J18,Local,Rayo Vallecano,Sergio Camello,F,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,6.6
11369442,T23-24,J18,Local,Rayo Vallecano,Randy Nteka,M,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,6.7
