ID_Partido,Temporada,Jornada,Equipo,Nombre,Posicion,Edad,Nacionalidad,Probabilidad_Jugar,Estado_Medico,Partidos_Jugados,Goles,Asistencias,Penaltis_Parados,Tarjetas_Amarillas,Tarjetas_Rojas,Estado_Forma,Puntos_Totales,Media_Puntos,Puntos_Ultima_Jornada,Puntos_Jornada_Ant_2,Puntos_Jornada_Ant_3
20368,2025/26,30,Rayo,Álvaro García,Desconocido,33,ES,70%,Sano,29,4,4,0,3,0,1.7,138,4.8,2,5,1
20368,2025/26,30,Rayo,Lejeune,Desconocido,34,FR,95%,Sano,29,0,1,0,4,0,1.7,177,6.1,4,11,4
20368,2025/26,30,Rayo,Ratiu,Desconocido,27,RO,80%,Sano,26,0,3,0,7,0,1.9,154,5.9,5,4,1
20368,2025/26,30,Rayo,Unai López,Desconocido,30,ES,50%,Sano,21,0,3,0,6,1,1.6,100,4.8,1,0,1
20368,2025/26,30,Rayo,Luiz Felipe,Desconocido,29,IT,60%,Sano,9,0,0,0,1,0,-1,26,2.9,0,0,0
20368,2025/26,30,Rayo,Valentín,Desconocido,31,ES,70%,Sano,25,1,0,0,3,1,1,99,4,1,3,4
20368,2025/26,30,Rayo,Isi,Desconocido,31,ES,80%,Sano,28,3,3,0,9,0,2,130,4.6,4,3,5
20368,2025/26,30,Rayo,Batalla,Portero,29,AR,95%,Sano,29,0,0,0,4,0,1.4,168,5.8,4,6,3
20368,2025/26,30,Rayo,Akhomach,Desconocido,21,MA,60%,Lesionado/Duda,8,0,0,0,2,0,1.4,48,2.8,0,2,1
20368,2025/26,30,Rayo,Pep Chavarría,Desconocido,27,ES,70%,Sano,25,1,2,0,6,1,2.5,115,4.6,8,0,0
20368,2025/26,30,Rayo,De Frutos,Desconocido,29,ES,80%,Sano,27,10,1,0,3,0,1.2,159,5.9,2,2,2
20368,2025/26,30,Rayo,Gumbau,Desconocido,31,ES,50%,Sano,21,0,1,0,4,0,0.9,50,2.4,3,2,2
20368,2025/26,30,Rayo,Alemão,Desconocido,28,BR,40%,Sano,17,1,0,0,1,0,1,37,2.2,0,1,1
20368,2025/26,30,Rayo,Mendy,Desconocido,21,SN,40%,Lesionado/Duda,18,2,0,0,6,2,0.5,94,5.2,0,0,6
20368,2025/26,30,Rayo,Pedro Díaz,Desconocido,27,ES,40%,Sano,26,0,0,0,2,0,1.2,66,2.5,3,3,2
20368,2025/26,30,Rayo,Fran Pérez,Desconocido,23,ES,30%,Lesionado/Duda,25,2,1,0,4,0,1.1,90,3.6,1,2,5
