ID_Partido,Temporada,Jornada,Equipo,Nombre,Posicion,Edad,Nacionalidad,Probabilidad_Jugar,Estado_Medico,Partidos_Jugados,Goles,Asistencias,Penaltis_Parados,Tarjetas_Amarillas,Tarjetas_Rojas,Estado_Forma,Puntos_Totales,Media_Puntos,Puntos_Ultima_Jornada,Puntos_Jornada_Ant_2,Puntos_Jornada_Ant_3
20327,2025/26,26,Mallorca,Joseph,Desconocido,22,ES,30%,Sano,24,2,2,0,2,0,1,87,3.6,0,0,1
20327,2025/26,26,Mallorca,Llabrés,Desconocido,23,ES,10%,Sano,13,0,0,0,0,0,1,22,1.7,1,0,1
20327,2025/26,26,Mallorca,Bergstrom,Desconocido,23,FI,5%,Lesionado/Duda,5,0,0,0,1,0,-1,36,7.2,0,0,0
20327,2025/26,26,Mallorca,Abdon,Desconocido,33,ES,5%,Sano,9,0,0,0,0,0,-1,13,1.4,0,0,0
20327,2025/26,26,Mallorca,Kumbulla,Desconocido,26,AL,5%,Lesionado/Duda,7,0,0,0,1,0,-1,9,1.3,0,0,0
20327,2025/26,26,Mallorca,Kalumba,Desconocido,21,FR,0%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
20327,2025/26,26,Mallorca,Cuéllar,Desconocido,41,ES,0%,Lesionado/Duda,0,0,0,0,0,0,-1,0,0,0,0,0
20327,2025/26,26,Mallorca,Salas,Desconocido,20,ES,0%,Lesionado/Duda,2,0,0,0,0,0,-1,4,2,0,0,0
20327,2025/26,26,Mallorca,Asano,Desconocido,31,JP,0%,Lesionado/Duda,15,1,0,0,2,0,-1,30,2,0,0,0
20327,2025/26,26,Real Sociedad,Oyarzabal,Desconocido,28,ES,95%,Sano,22,10,3,0,2,0,1.3,158,7.2,4,6,9
20327,2025/26,26,Real Sociedad,Guedes,Desconocido,29,PT,80%,Sano,25,6,4,0,1,0,1.3,144,5.8,6,3,7
20327,2025/26,26,Real Sociedad,Carlos Soler,Desconocido,29,ES,80%,Sano,20,2,2,0,2,1,1.3,101,5.1,0,3,3
20327,2025/26,26,Real Sociedad,Óskarsson,Desconocido,21,IS,50%,Sano,9,4,0,0,0,0,1.9,39,4.3,14,1,7
20327,2025/26,26,Real Sociedad,Gorrotxategi,Desconocido,24,ES,80%,Sano,23,1,3,0,5,0,1.5,103,4.5,2,2,10
20327,2025/26,26,Real Sociedad,Herrera,Desconocido,28,VE,50%,Sano,5,0,0,0,1,0,1.3,6,0.9,-1,2,2
20327,2025/26,26,Real Sociedad,Sergio Gómez,Desconocido,25,ES,70%,Sano,23,0,2,0,2,0,1.7,109,4.7,10,0,5
20327,2025/26,26,Real Sociedad,Jon Martín,Desconocido,19,ES,70%,Sano,16,0,0,0,4,0,1.4,59,3.7,2,2,0
20327,2025/26,26,Real Sociedad,Caleta-Car,Desconocido,29,HR,60%,Sano,16,1,0,0,4,1,1,59,3.7,10,0,5
20327,2025/26,26,Real Sociedad,Aramburu,Desconocido,23,VE,90%,Sano,23,1,0,0,7,0,0.8,50,2.2,0,-6,2
20327,2025/26,26,Real Sociedad,Remiro,Portero,30,ES,95%,Sano,25,0,0,0,0,0,1.3,121,4.8,2,-1,5
20327,2025/26,26,Real Sociedad,Zubeldia,Desconocido,28,ES,50%,Sano,19,0,1,0,7,0,1.4,76,4,0,-2,5
20327,2025/26,26,Real Sociedad,Turrientes,Desconocido,24,ES,40%,Sano,16,0,1,0,4,0,1.1,47,2.9,2,1,7
20327,2025/26,26,Real Sociedad,Marín,Desconocido,22,ES,35%,Sano,22,0,0,0,1,0,1.1,47,2.1,0,0,3
20327,2025/26,26,Real Sociedad,Aihen,Desconocido,28,ES,30%,Sano,16,0,0,0,1,0,1,29,1.8,0,-3,0
20327,2025/26,26,Real Sociedad,Aritz,Desconocido,31,ES,30%,Sano,9,0,0,0,0,0,1,18,2,2,0,0
20327,2025/26,26,Real Sociedad,Barrenetxea,Desconocido,24,ES,30%,Lesionado/Duda,19,3,3,0,2,0,-1,105,5.5,0,0,0
20327,2025/26,26,Real Sociedad,Sucic,Desconocido,23,HR,30%,Lesionado/Duda,10,1,0,0,1,0,1.5,32,3.2,0,0,8
20327,2025/26,26,Real Sociedad,Wesley,Desconocido,20,BR,20%,Sano,2,0,0,0,0,0,0,0,0,0,0,0
20327,2025/26,26,Real Sociedad,Zakharyan,Desconocido,22,RU,10%,Sano,13,0,0,0,1,0,1,21,1.6,2,0,0
20327,2025/26,26,Real Sociedad,Fraga,Desconocido,22,ES,5%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
20327,2025/26,26,Real Sociedad,Karrikaburu,Desconocido,23,ES,0%,Sano,6,0,0,0,0,0,-1,9,1.5,0,0,0
