Nombre,Precio_Fantastica,Equipo,Posicion,Puntos_PFSY
Thiago Fernánd..,7.0,Real Oviedo,Mediocampista,60
Thiago Pitarch,5.0,Real Madrid,Mediocampista,22
Thierry Correia,8.0,Valencia,Defensa,52
Thomas Partey,6.0,Villarreal,Mediocampista,63
Tommy Marqués,2.0,Barcelona,Defensa,1
Toni Fernández,3.0,Barcelona,Delantero,2
Toni Lato,5.0,Mallorca,Defensa,23
Torró,8.0,Osasuna,Mediocampista,94
Trejo,3.0,Rayo,Mediocampista,9
Trent,8.0,Real Madrid,Defensa,81
Tristán,2.0,Espanyol,Portero,0
Tsygankov,18.0,Girona,Delantero,173
Turrientes,8.0,Real Sociedad,Mediocampista,89
Tárrega,9.0,Valencia,Defensa,123
Ugrinic,9.0,Valencia,Mediocampista,100
Unai G. Ctc,5.0,Athletic,Mediocampista,42
Unai Lopez,11.0,Rayo,Mediocampista,126
Unai Simón,17.0,Athletic,Portero,203
Urko,8.0,Espanyol,Mediocampista,98
V Chust,8.0,Elche,Defensa,77
V Parada,8.0,Alavés,Defensa,68
V Rosier,9.0,Osasuna,Defensa,125
Valdepeñas,0.5,Real Madrid,Defensa,0
Valentín Gómez,9.0,Betis,Defensa,89
Valjent,9.0,Mallorca,Defensa,136
Valverde,30.0,Real Madrid,Mediocampista,245
Van De Beek,3.0,Girona,Mediocampista,4
Vanat,11.0,Girona,Delantero,130
Vargas DE,16.0,Sevilla,Delantero,118
Vecino,3.0,Celta,Mediocampista,7
Vencedor UUuti,6.0,Levante,Mediocampista,38
Vesga,5.0,Athletic,Mediocampista,44
Vilaplana,2.0,Getafe,Defensa,0
Vini Jr.,30.0,Real Madrid,Delantero,264
Vitor Reis,12.0,Girona,Defensa,163
Vivian,9.0,Athletic,Defensa,120
Vlachodimos,11.0,Sevilla,Portero,149
Víctor G.,8.0,Levante,Defensa,76
Víctor Muñoz,15.0,Osasuna,Delantero,179
Wesley,3.0,Real Sociedad,Mediocampista,7
Williot,8.0,Celta,Mediocampista,117
Witsel,11.0,Girona,Mediocampista,141
Xanet Olaiz,2.0,Alavés,Defensa,0
Xavi Espart,4.0,Barcelona,Defensa,5
Y. Santiago,4.0,Elche,Mediocampista,20
Yassin T.,0.2,Getafe,Defensa,0
Yañez,2.0,Real Madrid,Delantero,0
Yeray,7.0,Athletic,Defensa,23
Yoel Lago,6.0,Celta,Defensa,25
Youssef,8.0,Alavés,Defensa,70
Yuri,11.0,Athletic,Defensa,152
Zaid Romero,19.0,Getafe,Defensa,87
Zakharyan,4.0,Real Sociedad,Mediocampista,28
Zubeldia,9.0,Real Sociedad,Defensa,84
Á. Carreras,20.0,Real Madrid,Defensa,162
Á. Ortiz,5.0,Betis,Defensa,29
Á. Valles,24.0,Betis,Portero,177
Álex Balde,9.0,Barcelona,Defensa,111
Álex Sancris,6.0,Getafe,Delantero,40
Álex Sánchez,6.0,Elche,Mediocampista,6
Álvaro,9.0,Elche,Delantero,142
Álvaro DI,9.0,Elche,Delantero,142
Álvaro García,0.2,Alavés,Defensa,0
Álvaro García,13.0,Rayo,Mediocampista,157
Álvaro Núñez,12.0,Celta,Defensa,125
Ángel Pérez,9.0,Alavés,Delantero,65
Óscar Marcos D,0.35,Celta,Delantero,0
Óscar Valentín,9.0,Rayo,Mediocampista,116
Budimir,19.0,Osasuna,Delantero,203
Gudelj,9.0,Sevilla,Mediocampista,135
Ismael,4.0,Getafe,Defensa,13
Álex Baena,13.0,Atlético,Mediocampista,128
