ID_Partido,Temporada,Jornada,Equipo,Nombre,Posicion,Edad,Nacionalidad,Probabilidad_Jugar,Estado_Medico,Partidos_Jugados,Goles,Asistencias,Penaltis_Parados,Tarjetas_Amarillas,Tarjetas_Rojas,Estado_Forma,Puntos_Totales,Media_Puntos,Puntos_Ultima_Jornada,Puntos_Jornada_Ant_2,Puntos_Jornada_Ant_3
20393,2025/26,33,Athletic,Unai Simón,Portero,28,ES,95%,Sano,31,0,0,1,1,0,1.2,175,5.6,2,5,5
20393,2025/26,33,Athletic,Vivian,Desconocido,26,ES,60%,Sano,26,1,0,0,8,1,1.3,112,4.3,3,1,13
20393,2025/26,33,Athletic,Yuri,Desconocido,36,ES,90%,Sano,27,0,4,0,4,0,1.4,131,4.9,8,-2,5
20393,2025/26,33,Athletic,Laporte,Desconocido,31,ES,80%,Sano,20,0,1,0,2,0,1.1,88,4.4,1,1,5
20393,2025/26,33,Athletic,Jauregizar,Desconocido,22,ES,70%,Sano,30,2,0,0,3,0,0.6,133,4.4,3,3,2
20393,2025/26,33,Athletic,R. de Galarreta,Desconocido,32,ES,50%,Sano,28,1,1,0,9,0,1.3,118,4.2,5,3,4
20393,2025/26,33,Athletic,I. Williams,Desconocido,31,GH,60%,Sano,23,2,4,0,1,0,0.9,95,4.1,1,1,12
20393,2025/26,33,Athletic,Sancet,Desconocido,25,ES,50%,Sano,24,3,0,0,4,1,0.8,89,3.7,2,3,15
20393,2025/26,33,Athletic,Guruzeta,Desconocido,29,ES,70%,Sano,28,7,1,0,5,1,0.8,122,4.4,7,4,4
20393,2025/26,33,Athletic,N. Williams,Desconocido,23,ES,70%,Sano,21,4,2,0,1,0,1.5,129,6.1,4,4,0
20393,2025/26,33,Athletic,Gorosabel,Desconocido,29,ES,70%,Sano,17,0,1,0,3,0,1,41,2.4,1,0,0
20393,2025/26,33,Athletic,Rego,Desconocido,22,ES,50%,Sano,22,1,0,0,5,0,1,51,2.3,2,1,5
20393,2025/26,33,Athletic,Berenguer,Desconocido,30,ES,50%,Sano,26,2,3,0,4,0,1,131,5,2,0,6
20393,2025/26,33,Athletic,Serrano,Desconocido,23,ES,40%,Sano,14,1,0,0,0,0,1.3,39,2.8,2,0,1
20393,2025/26,33,Athletic,Navarro,Desconocido,24,ES,40%,Sano,25,5,1,0,1,0,1.3,99,4,1,0,2
20393,2025/26,33,Athletic,Yeray,Desconocido,31,ES,40%,Sano,1,0,0,0,0,0,1.5,7,7,0,7,0
20393,2025/26,33,Athletic,Vesga,Desconocido,33,ES,30%,Sano,20,0,0,0,0,0,1,40,2,0,3,1
20393,2025/26,33,Athletic,Areso,Desconocido,26,ES,20%,Sano,24,0,1,0,3,0,0.5,75,3.1,0,1,0
20393,2025/26,33,Athletic,Unai Gómez,Desconocido,22,ES,20%,Sano,20,1,1,0,1,0,1,37,1.9,0,0,1
20393,2025/26,33,Athletic,Paredes,Desconocido,25,ES,20%,Sano,17,1,0,0,4,0,-1,83,4.9,0,0,0
20393,2025/26,33,Athletic,Boiro,Desconocido,23,ES,10%,Sano,9,0,0,0,1,0,-1,18,2,0,0,0
20393,2025/26,33,Athletic,Lekue,Desconocido,32,ES,10%,Sano,10,0,0,0,2,2,0.6,15,1.5,0,0,2
20393,2025/26,33,Athletic,Padilla,Desconocido,22,MX,5%,Sano,0,0,0,0,0,1,-1,-3,0,0,0,0
20393,2025/26,33,Athletic,Izeta,Desconocido,26,ES,0%,Sano,11,0,0,0,2,0,-1,16,1.5,0,0,0
20393,2025/26,33,Athletic,Sannadi,Desconocido,25,MA,0%,Sano,9,1,0,0,1,0,1,18,2,0,1,0
20393,2025/26,33,Athletic,Egiluz,Desconocido,24,ES,0%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
20393,2025/26,33,Athletic,Prados,Desconocido,25,ES,0%,Lesionado/Duda,2,0,0,0,1,0,-1,6,3,0,0,0
20393,2025/26,33,Osasuna,Budimir,Desconocido,34,HR,95%,Sano,30,16,0,0,2,0,1.8,187,6.2,9,9,11
