ID_Partido,Temporada,Jornada,Equipo_Bando,Equipo_Nombre,Jugador,Posicion,Minutos_jugados,Goles,Asistencias_de_gol,Asistencias_sin_gol,Balones_al_area,Tiros_a_puerta,Regates,Balones_recuperados,Despejes,Paradas,Goles_en_contra,Penaltis_provocados,Penaltis_cometidos,Penaltis_parados,Penaltis_fallados,Goles_en_propia_puerta,Amarillas,Rojas,Posesiones_perdidas,Nota_SofaScore
12437542,T24-25,J34,Local,Rayo Vallecano,Dani Cárdenas,G,90,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,19,6.8
12437542,T24-25,J34,Local,Rayo Vallecano,Iván Balliu,D,90,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,18,7.3
12437542,T24-25,J34,Local,Rayo Vallecano,Florian Lejeune,D,90,1,0,0,0,1,0,4,12,0,0,0,0,0,0,0,0,0,21,7.4
12437542,T24-25,J34,Local,Rayo Vallecano,Aridane Hernández,D,90,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,3,7.5
12437542,T24-25,J34,Local,Rayo Vallecano,Josep Chavarría,D,90,0,0,1,0,2,0,3,4,0,0,0,0,0,0,0,0,0,17,6.8
12437542,T24-25,J34,Local,Rayo Vallecano,Pathé Ismaël Ciss,M,55,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,7,6.7
12437542,T24-25,J34,Local,Rayo Vallecano,Unai López,M,84,0,0,2,0,0,0,7,4,0,0,0,0,0,0,0,0,0,14,6.9
12437542,T24-25,J34,Local,Rayo Vallecano,Jorge de Frutos,M,67,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,10,6.5
12437542,T24-25,J34,Local,Rayo Vallecano,Isi Palazón,M,90,0,1,3,1,2,0,4,1,0,0,0,0,0,0,0,0,0,13,7.6
12437542,T24-25,J34,Local,Rayo Vallecano,Álvaro García,M,84,0,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,8,6.9
12437542,T24-25,J34,Local,Rayo Vallecano,Adrián Embarba,F,67,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,17,6.5
12437542,T24-25,J34,Local,Rayo Vallecano,Óscar Valentín,M,35,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,6.5
12437542,T24-25,J34,Local,Rayo Vallecano,Pedro Díaz,M,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6.5
12437542,T24-25,J34,Local,Rayo Vallecano,Sergi Guardiola,F,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6.6
12437542,T24-25,J34,Local,Rayo Vallecano,Alfonso Espino,D,14,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,7,6.6
12437542,T24-25,J34,Local,Rayo Vallecano,Gerard Gumbau,M,14,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,6.5
12437542,T24-25,J34,Visitante,Getafe,David Soria,G,90,0,0,0,0,0,0,8,1,7,0,0,0,0,0,0,0,0,21,7.8
12437542,T24-25,J34,Visitante,Getafe,Djené,D,80,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,11,6.3
12437542,T24-25,J34,Visitante,Getafe,Juan Berrocal,D,90,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,10,6.5
12437542,T24-25,J34,Visitante,Getafe,Omar Alderete,D,90,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,18,7.0
12437542,T24-25,J34,Visitante,Getafe,Juan Iglesias,D,89,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,19,6.8
12437542,T24-25,J34,Visitante,Getafe,Ramón Terrats,M,90,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,10,6.7
12437542,T24-25,J34,Visitante,Getafe,Mauro Arambarri,M,90,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,14,6.9
12437542,T24-25,J34,Visitante,Getafe,Luis Milla,M,90,0,0,6,2,0,0,6,1,0,0,0,0,0,0,0,0,0,16,7.1
12437542,T24-25,J34,Visitante,Getafe,Juan Bernat,M,63,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,15,6.5
12437542,T24-25,J34,Visitante,Getafe,Bertuğ Yıldırım,F,74,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,12,7.5
12437542,T24-25,J34,Visitante,Getafe,Borja Mayoral,F,90,0,0,1,0,1,0,5,1,0,0,0,0,0,0,0,0,0,4,6.9
12437542,T24-25,J34,Visitante,Getafe,Carles Pérez,F,27,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7,6.5
12437542,T24-25,J34,Visitante,Getafe,Peter González,F,16,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,6.7
12437542,T24-25,J34,Visitante,Getafe,Allan Nyom,D,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0.0
12437536,T24-25,J34,Local,Deportivo Alavés,Antonio Sivera,G,90,0,0,0,0,0,0,8,2,2,0,0,0,0,0,0,0,0,20,7.1
12437536,T24-25,J34,Local,Deportivo Alavés,Nahuel Tenaglia,D,90,0,0,1,0,0,0,4,6,0,0,0,0,0,0,0,0,0,12,7.8
12437536,T24-25,J34,Local,Deportivo Alavés,Facundo Garcés,D,90,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,7.2
12437536,T24-25,J34,Local,Deportivo Alavés,Santiago Mouriño,D,90,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,6,7.0
12437536,T24-25,J34,Local,Deportivo Alavés,Manuel Sánchez,D,90,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,21,6.4
12437536,T24-25,J34,Local,Deportivo Alavés,Antonio Blanco,M,90,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,6.8
12437536,T24-25,J34,Local,Deportivo Alavés,Ander Guevara,M,72,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,8,6.8
12437536,T24-25,J34,Local,Deportivo Alavés,Carlos Vicente,M,90,0,0,1,3,0,0,1,2,0,0,0,0,0,0,0,0,0,16,6.5
12437536,T24-25,J34,Local,Deportivo Alavés,Jon Guridi,M,72,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,6.2
12437536,T24-25,J34,Local,Deportivo Alavés,Carles Aleñá,M,89,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,16,6.6
12437536,T24-25,J34,Local,Deportivo Alavés,Kike García,F,90,0,0,0,0,2,0,4,1,0,0,0,0,0,0,0,0,0,17,6.6
12437536,T24-25,J34,Local,Deportivo Alavés,Carlos Benavídez,M,18,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,7,6.7
12437536,T24-25,J34,Local,Deportivo Alavés,Joan Jordán,M,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,6.7
