ID_Partido,Temporada,Jornada,Equipo_Bando,Equipo_Nombre,Jugador,Posicion,Minutos_jugados,Goles,Asistencias_de_gol,Asistencias_sin_gol,Balones_al_area,Tiros_a_puerta,Regates,Balones_recuperados,Despejes,Paradas,Goles_en_contra,Penaltis_provocados,Penaltis_cometidos,Penaltis_parados,Penaltis_fallados,Goles_en_propia_puerta,Amarillas,Rojas,Posesiones_perdidas,Nota_SofaScore
12437711,T24-25,J5,Local,Real Betis,Rui Silva,G,90,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,6,6.8
12437711,T24-25,J5,Local,Real Betis,Youssouf Sabaly,D,62,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,6,6.8
12437711,T24-25,J5,Local,Real Betis,Diego Llorente,D,90,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,7.0
12437711,T24-25,J5,Local,Real Betis,Natan,D,90,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,2,7.5
12437711,T24-25,J5,Local,Real Betis,Romain Perraud,D,90,0,0,1,0,0,0,7,2,0,0,0,0,0,0,0,0,0,15,7.6
12437711,T24-25,J5,Local,Real Betis,Marc Roca,M,90,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,6,7.2
12437711,T24-25,J5,Local,Real Betis,William Carvalho,M,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,6.5
12437711,T24-25,J5,Local,Real Betis,Chimy Ávila,M,61,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7.0
12437711,T24-25,J5,Local,Real Betis,Pablo Fornals,M,87,0,0,2,1,0,0,5,0,0,0,0,0,0,0,0,0,0,19,7.4
12437711,T24-25,J5,Local,Real Betis,Abdessamad Ezzalzouli,M,90,1,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,25,7.7
12437711,T24-25,J5,Local,Real Betis,Assane Diao,F,62,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,6.7
12437711,T24-25,J5,Local,Real Betis,Sergi Altimira,M,64,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,7,7.1
12437711,T24-25,J5,Local,Real Betis,Giovani Lo Celso,M,29,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,7.1
12437711,T24-25,J5,Local,Real Betis,Héctor Bellerín,D,28,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7.1
12437711,T24-25,J5,Local,Real Betis,Vitor Roque,F,28,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,6.9
12437711,T24-25,J5,Local,Real Betis,Aitor Ruibal,D,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.6
12437711,T24-25,J5,Visitante,Leganés,Juan Soriano,G,90,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,0,20,6.8
12437711,T24-25,J5,Visitante,Leganés,Valentin Rosier,D,90,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,6.8
12437711,T24-25,J5,Visitante,Leganés,Jorge Sáenz,D,45,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,6.6
12437711,T24-25,J5,Visitante,Leganés,Sergio González,D,90,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,3,6.8
12437711,T24-25,J5,Visitante,Leganés,Javier Hernández,D,90,0,0,1,0,0,0,4,5,0,0,0,0,0,0,0,0,0,18,6.1
12437711,T24-25,J5,Visitante,Leganés,Darko Brašanac,M,90,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,6,6.4
12437711,T24-25,J5,Visitante,Leganés,Yvan Neyou,M,66,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,7.1
12437711,T24-25,J5,Visitante,Leganés,Juan Cruz,M,45,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,6.6
12437711,T24-25,J5,Visitante,Leganés,Óscar Rodríguez,M,61,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,11,6.5
12437711,T24-25,J5,Visitante,Leganés,Enric Franquesa,M,61,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,12,6.5
12437711,T24-25,J5,Visitante,Leganés,Sébastien Haller,F,90,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,13,6.7
12437711,T24-25,J5,Visitante,Leganés,Matija Nastasić,D,45,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,6.6
12437711,T24-25,J5,Visitante,Leganés,Adrià Altimira,D,45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,6.2
12437711,T24-25,J5,Visitante,Leganés,Renato Tapia,M,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,6.4
12437711,T24-25,J5,Visitante,Leganés,Seydouba Cisse,M,29,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,6.6
12437711,T24-25,J5,Visitante,Leganés,Julián Chicco,M,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,6.4
12437716,T24-25,J5,Local,Mallorca,Dominik Greif,G,90,0,0,0,0,0,0,14,0,2,0,0,0,0,0,0,0,0,11,6.7
12437716,T24-25,J5,Local,Mallorca,Antonio Sánchez,D,81,0,0,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,19,6.9
12437716,T24-25,J5,Local,Mallorca,Martin Valjent,D,90,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,6,6.8
12437716,T24-25,J5,Local,Mallorca,Antonio Raíllo,D,90,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,10,7.2
12437716,T24-25,J5,Local,Mallorca,Toni Lato,D,69,0,0,1,2,0,0,4,4,0,0,0,0,0,0,0,0,0,12,6.2
12437716,T24-25,J5,Local,Mallorca,Manu Morlanes,M,72,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,6.7
12437716,T24-25,J5,Local,Mallorca,Samú Costa,M,90,0,0,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,11,7.5
12437716,T24-25,J5,Local,Mallorca,Takuma Asano,M,63,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,14,7.0
12437716,T24-25,J5,Local,Mallorca,Dani Rodríguez,M,62,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6.9
12437716,T24-25,J5,Local,Mallorca,Marc Domenech,M,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,6.6
12437716,T24-25,J5,Local,Mallorca,Vedat Muriqi,F,90,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,8,6.8
12437716,T24-25,J5,Local,Mallorca,Valery Fernández,D,45,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,6.3
12437716,T24-25,J5,Local,Mallorca,Robert Navarro,M,28,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6.8
12437716,T24-25,J5,Local,Mallorca,Sergi Darder,M,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6.6
12437716,T24-25,J5,Local,Mallorca,Johan Mojica,D,18,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,6.5
12437716,T24-25,J5,Local,Mallorca,José Copete,D,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6.7
12437716,T24-25,J5,Visitante,Villarreal,Diego Conde,G,90,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,5,7.4
12437716,T24-25,J5,Visitante,Villarreal,Kiko Femenía,D,90,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,7,6.8
12437716,T24-25,J5,Visitante,Villarreal,Raúl Albiol,D,90,0,0,0,0,0,0,3,6,0,0,0,0,0,0,1,0,0,9,7.1
12437716,T24-25,J5,Visitante,Villarreal,Logan Costa,D,90,1,0,0,0,1,0,2,10,0,0,0,0,0,0,0,0,0,4,7.7
12437716,T24-25,J5,Visitante,Villarreal,Sergi Cardona,D,86,0,0,1,1,0,0,4,3,0,0,0,0,0,0,0,0,0,14,6.6
12437716,T24-25,J5,Visitante,Villarreal,Ilias Akhomach,M,64,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,6.4
12437716,T24-25,J5,Visitante,Villarreal,Santi Comesaña,M,85,0,0,5,1,0,0,14,1,0,0,0,0,0,0,0,0,0,11,7.4
12437716,T24-25,J5,Visitante,Villarreal,Dani Parejo,M,74,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,10,6.9
12437716,T24-25,J5,Visitante,Villarreal,Alejandro Baena,M,90,0,1,6,2,1,0,7,0,0,0,0,0,0,0,0,0,0,15,8.1
12437716,T24-25,J5,Visitante,Villarreal,Ayoze Pérez,F,90,1,0,3,1,1,0,3,1,0,0,0,0,0,0,0,0,0,8,8.0
12437716,T24-25,J5,Visitante,Villarreal,Thierno Barry,F,90,0,0,0,0,1,0,5,2,0,0,0,0,0,0,0,0,0,14,6.8
12437716,T24-25,J5,Visitante,Villarreal,Yéremy Pino,M,26,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,7.4
12437716,T24-25,J5,Visitante,Villarreal,Nicolas Pépé,F,16,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,6.7
12437716,T24-25,J5,Visitante,Villarreal,Ramón Terrats,M,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,6.5
12437716,T24-25,J5,Visitante,Villarreal,Juan Bernat,D,12,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6.7
12437730,T24-25,J5,Local,Espanyol,Joan García,G,90,0,0,0,0,0,0,14,1,4,0,0,0,0,0,0,0,0,10,7.6
12437730,T24-25,J5,Local,Espanyol,Omar El Hilali,D,90,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,17,6.7
12437730,T24-25,J5,Local,Espanyol,Marash Kumbulla,D,90,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,8,7.1
12437730,T24-25,J5,Local,Espanyol,Leandro Cabrera,D,90,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,12,6.8
