ID_Partido,Temporada,Jornada,Equipo,Nombre,Posicion,Edad,Nacionalidad,Probabilidad_Jugar,Estado_Medico,Partidos_Jugados,Goles,Asistencias,Penaltis_Parados,Tarjetas_Amarillas,Tarjetas_Rojas,Estado_Forma,Puntos_Totales,Media_Puntos,Puntos_Ultima_Jornada,Puntos_Jornada_Ant_2,Puntos_Jornada_Ant_3
20417,2025/26,35,Levante,Ryan,Portero,34,AU,95%,Sano,32,0,0,1,2,0,1.3,206,6.4,0,13,9
20417,2025/26,35,Levante,Toljan,Desconocido,31,DE,90%,Sano,33,1,3,0,7,0,0.9,113,3.4,-3,6,8
20417,2025/26,35,Levante,Matturro,Desconocido,21,UY,50%,Sano,18,1,0,0,0,1,0,57,3.2,1,0,0
20417,2025/26,35,Levante,Moreno,Desconocido,22,AR,80%,Sano,24,0,0,0,7,0,1.2,117,4.9,-2,8,11
20417,2025/26,35,Levante,Manu Sánchez,Desconocido,25,ES,70%,Sano,29,1,2,0,8,0,1.4,102,3.5,0,7,7
20417,2025/26,35,Levante,Víctor García,Desconocido,28,ES,70%,Sano,19,0,1,0,0,0,1.5,61,3.2,0,5,3
20417,2025/26,35,Levante,Oriol Rey,Desconocido,28,ES,50%,Sano,18,0,0,0,4,0,-1,51,2.8,0,0,-1
20417,2025/26,35,Levante,Olasagasti,Desconocido,25,ES,80%,Sano,29,1,3,0,3,1,1.4,89,3.1,1,5,11
20417,2025/26,35,Levante,Pablo Martínez,Desconocido,28,ES,70%,Sano,23,1,3,0,3,0,1.3,109,4.7,10,2,6
20417,2025/26,35,Levante,Carlos Espí,Desconocido,20,ES,90%,Sano,21,9,0,0,3,0,1.2,97,4.6,7,3,5
20417,2025/26,35,Levante,Tunde,Desconocido,20,ES,50%,Sano,17,0,1,0,3,0,1,46,2.7,2,0,2
20417,2025/26,35,Levante,De la Fuente,Desconocido,27,ES,50%,Lesionado/Duda,29,2,1,0,5,0,2,126,4.3,0,8,9
